test_id,Ed_prc,Gtan/fe/fp
CD3,20.33033,-0.02568986
CD3,20.35281,-0.03020655
CD3,20.3757,-0.0400333
CD3,20.40004,-0.04832701
CD3,20.42401,-0.07632536
CD3,20.44712,-0.07488824
CD3,20.47113,-0.08007194
CD3,20.4978,-0.08563476
CD3,20.52329,-0.06048346
CD3,20.54856,-0.04778135
CD3,20.57205,-0.04033678
CD3,20.59642,-0.07095417
CD3,20.61988,-0.04238508
CD3,20.64326,-0.029474
CD3,20.66659,-0.02625661
CD3,20.69091,-0.03098215
CD3,20.71559,-0.0756714
CD3,20.73679,-0.04105576
CD3,20.75917,-0.07922726
CD3,20.78158,-0.08652717
CD3,20.80607,-0.07378604
CD3,20.83021,-0.08233768
CD3,20.85525,-0.07636701
CD3,20.87925,-0.07589471
CD3,20.90357,-0.05371037
CD3,20.92743,-0.08583084
CD3,20.95055,-0.0677549
CD3,20.97468,-0.05147607
CD3,20.99861,-0.04419005
CD3,21.02252,-0.01652012
CD3,21.04691,-0.01674075
CD3,21.07148,-0.003978773
CD3,21.09511,-0.01209639
CD3,21.11933,-0.001836028
CD3,21.14349,-0.007334464
CD3,21.16723,0.0383082
CD3,21.19082,0.02232176
CD3,21.21563,-0.01877603
CD3,21.23997,-0.03355778
CD3,21.26472,-0.03060741
CD3,21.28778,-0.1037256
CD3,21.31121,-0.08779764
CD3,21.33494,-0.0925108
CD3,21.35937,-0.06857768
CD3,21.38397,-0.08784838
CD3,21.40768,-0.1096454
CD3,21.43142,-0.1165799
CD3,21.45448,-0.06840992
CD3,21.47815,-0.0581984
CD3,21.50162,-0.00614099
CD3,21.52617,-0.00339399
CD3,21.54939,0.007067157
CD3,21.57311,-0.02586926
CD3,21.59687,0.001481579
CD3,21.61975,-0.02892202
CD3,21.64455,0.03237925
CD3,21.66835,0.008118821
CD3,21.6923,0.0003513211
CD3,21.71578,-0.01353242
CD3,21.74011,-0.05172586
CD3,21.76352,-0.06107478
CD3,21.78798,-0.06052856
CD3,21.81199,-0.02398275
CD3,21.83668,-0.05636915
CD3,21.86199,-0.05273704
CD3,21.8861,-0.07882897
CD3,21.91099,-0.04665651
CD3,21.93482,-0.04278526
CD3,21.95917,-0.06760473
CD3,21.98227,-0.06303449
CD3,22.00706,-0.03828865
CD3,22.03049,-0.0337791
CD3,22.05521,-0.08466234
CD3,22.07998,-0.08158561
CD3,22.10342,-0.0673078
CD3,22.12726,-0.0401376
CD3,22.1507,-0.06859226
CD3,22.17447,-0.07588642
CD3,22.19929,-0.03052976
CD3,22.22357,-0.04824839
CD3,22.24688,-0.07608959
CD3,22.27106,-0.07056071
CD3,22.29426,-0.01520175
CD3,22.31625,-0.01425322
CD3,22.34063,-0.01368862
CD3,22.36498,-0.01927304
CD3,22.3893,-0.0241918
CD3,22.41363,-0.01299921
CD3,22.43668,-0.03195618
CD3,22.46044,-0.0300103
CD3,22.48451,0.00231056
CD3,22.5088,-0.01027224
CD3,22.53281,-0.02602828
CD3,22.55691,-0.04931394
CD3,22.58001,-0.04190106
CD3,22.60312,-0.04411391
CD3,22.62679,-0.05529101
CD3,22.65046,-0.06577704
CD3,22.67446,-0.0518855
CD3,22.69762,-0.01681919
CD3,22.72076,-0.05878075
CD3,22.74424,-0.05452242
CD3,22.76851,-0.06120557
CD3,22.79185,-0.09106412
CD3,22.81463,-0.11251
CD3,22.83868,-0.1327846
CD3,22.86291,-0.1074509
CD3,22.88616,-0.0228543
CD3,22.90992,-0.09109102
CD3,22.93474,-0.1111012
CD3,22.95946,-0.08402003
CD3,22.98223,-0.083107
CD3,23.00628,-0.09364361
CD3,23.03076,-0.04683863
CD3,23.05482,-0.02003736
CD3,23.07816,-0.0230088
CD3,23.10103,-0.002934781
CD3,23.12497,-0.09113989
CD3,23.14861,-0.03968085
CD3,23.17138,-0.05350452
CD3,23.19463,-0.03038377
CD3,23.21921,-0.04290082
CD3,23.24274,-0.01646279
CD3,23.26566,-0.03862765
CD3,23.29007,-0.03692308
CD3,23.31359,-0.03905515
CD3,23.33809,-0.04190502
CD3,23.36271,-0.03559504
CD3,23.38701,-0.04733354
CD3,23.41108,-0.06152612
CD3,23.43452,-0.0524737
CD3,23.45798,-0.02221998
CD3,23.48076,-0.06211468
CD3,23.50418,-0.1054247
CD3,23.52725,-0.09373843
CD3,23.55062,-0.0904601
CD3,23.57373,-0.05125492
CD3,23.59635,-0.1103818
CD3,23.6191,-0.04880125
CD3,23.64224,-0.05238786
CD3,23.66546,-0.07199965
CD3,23.68905,-0.1249814
CD3,23.71254,-0.07957647
CD3,23.73623,-0.03429774
CD3,23.75991,-0.05601443
CD3,23.78332,-0.05554223
CD3,23.8066,-0.1014299
CD3,23.83029,-0.07530172
CD3,23.85307,-0.1280998
CD3,23.8766,-0.1041391
CD3,23.90005,-0.1077742
CD3,23.9235,-0.0994546
CD3,23.94719,-0.09312038
CD3,23.97027,-0.1300762
CD3,23.99331,-0.06024371
CD3,24.01673,-0.1006462
CD3,24.04004,-0.08974741
CD3,24.06326,-0.0602618
CD3,24.08751,-0.06186773
CD3,24.11124,-0.07933755
CD3,24.13509,-0.04297216
CD3,24.15867,-0.03506783
CD3,24.18293,-0.05927977
CD3,24.20625,-0.01158326
CD3,24.23042,-0.07203866
CD3,24.25443,-0.09250797
CD3,24.27723,-0.08296216
CD3,24.30057,-0.05590357
CD3,24.32498,-0.05502315
CD3,24.34886,-0.05564146
CD3,24.37215,-0.06290138
CD3,24.39471,-0.0779839
CD3,24.41639,-0.03099482
CD3,24.43981,-0.0813557
CD3,24.46236,-0.04006266
CD3,24.48546,0.008196607
CD3,24.50955,-0.02045003
CD3,24.53288,-0.04327133
CD3,24.55556,-0.04114226
CD3,24.57881,-0.001972205
CD3,24.60264,-0.04419773
CD3,24.62719,0.006424632
CD3,24.65178,-0.03665469
CD3,24.67604,-0.0266365
CD3,24.70037,-0.05575062
CD3,24.72383,-0.06902544
CD3,24.74746,-0.06808073
CD3,24.77207,-0.08237275
CD3,24.79561,-0.07401217
CD3,24.81928,-0.1353534
CD3,24.84212,-0.09511988
CD3,24.86602,-0.1164497
CD3,24.88935,-0.09412939
CD3,24.91258,-0.06745503
CD3,24.93596,-0.09388441
CD3,24.95992,-0.09852775
CD3,24.98383,-0.1167024
CD3,25.00685,-0.0814278
CD3,25.02996,-0.07594384
CD3,25.05308,-0.05208854
CD3,25.0769,-0.08839791
CD3,25.09958,-0.05328375
CD3,25.12249,-0.08438271
CD3,25.14664,-0.07405461
CD3,25.16927,-0.03854917
CD3,25.19249,-0.03872003
CD3,25.21536,0.03008303
CD3,25.23835,-0.01643893
CD3,25.26161,-0.05979059
CD3,25.28472,-0.05368435
CD3,25.30801,-0.0631993
CD3,25.33122,-0.06811719
CD3,25.35501,-0.04823612
CD3,25.37743,-0.05146887
CD3,25.40135,-0.06317763
CD3,25.42413,-0.04430935
CD3,25.44716,-0.08130957
CD3,25.47017,-0.05695813
CD3,25.49335,-0.04908873
CD3,25.5168,-0.05984357
CD3,25.53981,-0.02561838
CD3,25.56306,-0.03509685
CD3,25.58618,-0.07201144
CD3,25.60931,-0.07916216
CD3,25.63245,-0.1191437
CD3,25.65513,-0.04947149
CD3,25.6785,-0.06491066
CD3,25.70362,-0.08283933
CD3,25.72693,-0.05764792
CD3,25.74899,-0.02772486
CD3,25.77217,-0.03371503
CD3,25.79466,-0.0275057
CD3,25.81794,-0.01387801
CD3,25.84089,-0.03910518
CD3,25.86373,0.01973818
CD3,25.8875,-0.06252192
CD3,25.91024,0.002125808
CD3,25.93251,-0.033403
CD3,25.95523,-0.05179555
CD3,25.97862,-0.04327783
CD3,26.00114,-0.07464795
CD3,26.02427,-0.1004978
CD3,26.04792,-0.06882509
CD3,26.07277,-0.04558643
CD3,26.09537,-0.003651615
CD3,26.11869,-0.04186381
CD3,26.14219,-0.09812082
CD3,26.16447,-0.05600727
CD3,26.18795,-0.02376744
CD3,26.21228,-0.06636998
CD3,26.23644,-0.04433746
CD3,26.26062,-0.04836922
CD3,26.28326,-0.07978588
CD3,26.30547,-0.04945381
CD3,26.32987,-0.1357615
CD3,26.35335,-0.09581713
CD3,26.37642,-0.1017452
CD3,26.40004,-0.09096624
CD3,26.42353,-0.0938092
CD3,26.44663,-0.04276402
CD3,26.46979,-0.05647634
CD3,26.49305,-0.04489176
CD3,26.51638,-0.03594724
CD3,26.53933,-0.04164553
CD3,26.56211,-0.03299965
CD3,26.58508,-0.02453846
CD3,26.60866,-0.01167808
CD3,26.63177,0.02914316
CD3,26.65487,0.004722495
CD3,26.6777,-0.04413116
CD3,26.70081,-0.05645576
CD3,26.72387,-0.0795196
CD3,26.74737,-0.1222944
CD3,26.7708,-0.1147599
CD3,26.79412,-0.1213991
CD3,26.81742,-0.09697303
CD3,26.84068,-0.1132658
CD3,26.86401,-0.1164811
CD3,26.88719,-0.1390514
CD3,26.91063,-0.09437565
CD3,26.93386,-0.09204844
CD3,26.95704,-0.03523322
CD3,26.98002,0.00474469
CD3,27.00298,-0.05634455
CD3,27.02622,-0.04068006
CD3,27.04921,-0.07526177
CD3,27.07223,-0.03661511
CD3,27.09522,-0.105078
CD3,27.11832,-0.05648828
CD3,27.14115,-0.08364653
CD3,27.16419,-0.03679996
CD3,27.18737,-0.0891386
CD3,27.21042,-0.08840803
CD3,27.23352,-0.05841639
CD3,27.25641,-0.03107926
CD3,27.27962,-0.006375993
CD3,27.30304,-0.03532425
CD3,27.32613,-0.051296
CD3,27.34912,-0.0434451
CD3,27.37258,-0.03887104
CD3,27.39579,-0.05922347
CD3,27.41895,-0.03027242
CD3,27.44178,-0.03866353
CD3,27.46494,-0.01403372
CD3,27.48816,-0.07402997
CD3,27.51143,-0.1126616
CD3,27.53435,-0.09392106
CD3,27.55736,-0.01094671
CD3,27.58059,-0.03646504
CD3,27.60366,-0.04807328
CD3,27.62689,-0.07367672
CD3,27.64989,-0.08993922
CD3,27.67323,-0.06480243
CD3,27.69653,-0.07007961
CD3,27.7196,-0.04685546
CD3,27.7425,-0.03227095
CD3,27.76575,-0.04427037
CD3,27.78879,-0.05613275
CD3,27.81195,-0.08300928
CD3,27.83523,-0.07214129
CD3,27.8583,-0.05834942
CD3,27.88169,-0.04203908
CD3,27.90482,-0.05612489
CD3,27.92817,-0.06734329
CD3,27.95143,-0.1116661
CD3,27.97515,-0.07940954
CD3,27.99836,-0.05321702
CD3,28.02148,-0.08929964
CD3,28.04534,-0.02949102
CD3,28.06896,-0.0559666
CD3,28.09175,-0.0506333
CD3,28.11543,-0.09057198
CD3,28.13823,-0.0606881
CD3,28.16178,-0.08836861
CD3,28.18593,-0.03930824
CD3,28.20911,-0.04114456
CD3,28.23251,-0.05949369
CD3,28.25698,-0.0747915
CD3,28.27983,-0.1286285
CD3,28.30258,-0.08868945
CD3,28.32666,-0.0477053
CD3,28.3499,-0.03802977
CD3,28.37354,-0.04804938
CD3,28.39621,-0.0603397
CD3,28.4189,-0.02792507
CD3,28.44195,-0.066724
CD3,28.46462,-0.04459399
CD3,28.48672,-0.03182912
CD3,28.50953,0.006432668
CD3,28.5328,-0.05166062
CD3,28.55554,-0.06615574
CD3,28.57827,-0.03619141
CD3,28.60168,-0.03527334
CD3,28.62497,-0.02094013
CD3,28.64792,-0.02427403
CD3,28.67121,-0.0418056
CD3,28.69503,-0.04558363
CD3,28.71836,-0.02728116
CD3,28.74234,-0.02574497
CD3,28.76571,0.01263033
CD3,28.78907,0.01796076
CD3,28.81248,-0.03045383
CD3,28.83571,-0.02486446
CD3,28.85896,-0.04371189
CD3,28.88238,-0.02120246
CD3,28.9055,-0.01516763
CD3,28.92875,0.006283089
CD3,28.95227,-0.006699294
CD3,28.97528,-0.02009686
CD3,28.99803,-0.0314018
CD3,29.02135,-0.07803993
CD3,29.04437,-0.05484262
CD3,29.06764,-0.09057538
CD3,29.09126,-0.03632083
CD3,29.11448,-0.09899886
CD3,29.13754,-0.06715715
CD3,29.16061,-0.1172234
CD3,29.18387,-0.1038898
CD3,29.20688,-0.1091028
CD3,29.23067,-0.1169817
CD3,29.25403,-0.0709149
CD3,29.27743,-0.07977736
CD3,29.30082,-0.0747826
CD3,29.32394,-0.05515964
CD3,29.34736,-0.04393446
CD3,29.37099,-0.02090158
CD3,29.39455,-0.02586906
CD3,29.41817,-0.0210563
CD3,29.44194,0.004076142
CD3,29.46541,0.03106357
CD3,29.48913,-0.01001097
CD3,29.51292,0.003698139
CD3,29.53633,0.01511782
CD3,29.55979,-0.02614047
CD3,29.58316,-0.02974584
CD3,29.60723,-0.05242656
CD3,29.63129,0.01709193
CD3,29.6545,-0.002608277
CD3,29.67841,-0.05363907
CD3,29.70236,-0.05104896
CD3,29.72554,-0.05934983
CD3,29.74885,-0.02058557
CD3,29.77249,-0.02386096
CD3,29.79584,-0.02843664
CD3,29.81933,-0.01936779
CD3,29.84252,-0.001247253
CD3,29.86559,-0.07934626
CD3,29.88917,-0.07265089
CD3,29.91222,-0.04735899
CD3,29.93571,-0.06578665
CD3,29.95877,-0.06599716
CD3,29.98204,-0.1151356
CD3,30.0057,-0.1371225
CD3,30.02949,-0.1052123
CD3,30.05309,-0.1146072
CD3,30.07656,-0.1185829
CD3,30.09992,-0.1159314
CD3,30.12358,-0.08210892
CD3,30.14709,-0.08668737
CD3,30.17026,-0.091627
CD3,30.19432,-0.07514112
CD3,30.21822,-0.03166973
CD3,30.24182,-0.04330644
CD3,30.26533,-0.0763734
CD3,30.28929,-0.06502353
CD3,30.31341,-0.03553125
CD3,30.33655,-0.03646306
CD3,30.35952,-0.05546674
CD3,30.38329,-0.06821921
CD3,30.40664,-0.03980326
CD3,30.43002,-0.0288147
CD3,30.45323,-0.04887194
CD3,30.47657,-0.02118546
CD3,30.50018,-0.009569239
CD3,30.52337,-0.04563137
CD3,30.54607,-0.0589798
CD3,30.57009,-0.05354729
CD3,30.59403,-0.07961411
CD3,30.61719,-0.04604388
CD3,30.64085,-0.07825417
CD3,30.66452,-0.09782119
CD3,30.68811,-0.07893134
CD3,30.71157,-0.07106849
CD3,30.73482,-0.08817206
CD3,30.7581,-0.03684577
CD3,30.7816,-0.06057722
CD3,30.80487,-0.04900992
CD3,30.82846,-0.03113504
CD3,30.85161,-0.02745532
CD3,30.8748,-0.02917507
CD3,30.89795,-0.01684422
CD3,30.92149,-0.03742818
CD3,30.94454,0.003181664
CD3,30.96757,0.003294729
CD3,30.99124,-0.03368797
CD3,31.01445,-0.05041532
CD3,31.03776,-0.008157153
CD3,31.06078,-0.06113438
CD3,31.08449,-0.07005569
CD3,31.1077,-0.08786503
CD3,31.13101,-0.05253197
CD3,31.15385,-0.09405884
CD3,31.17725,-0.08773265
CD3,31.20037,-0.07797092
CD3,31.22344,-0.06055862
CD3,31.24663,-0.0949641
CD3,31.27029,-0.1210569
CD3,31.2941,-0.08134259
CD3,31.31727,-0.06000547
CD3,31.34027,-0.07296483
CD3,31.36311,-0.1334749
CD3,31.38533,-0.07596708
CD3,31.40857,-0.1268386
CD3,31.43215,-0.1264938
CD3,31.45522,-0.1138437
CD3,31.47826,-0.04207338
CD3,31.50068,-0.05433989
CD3,31.52299,-0.05102622
CD3,31.54575,-0.09862425
CD3,31.56899,-0.05962812
CD3,31.59257,-0.03609015
CD3,31.61666,-0.0449218
CD3,31.63943,-0.08301064
CD3,31.66242,-0.0261901
CD3,31.68526,-0.02884779
CD3,31.70845,-0.05925337
CD3,31.73161,-0.06275466
CD3,31.75487,-0.04030235
CD3,31.77798,-0.02808944
CD3,31.80084,-0.0297464
CD3,31.82373,-0.04680736
CD3,31.84671,-0.00694492
CD3,31.86982,-0.002619218
CD3,31.89277,-0.05722687
CD3,31.91569,-0.003081922
CD3,31.93854,-0.040763
CD3,31.96136,-0.02609375
CD3,31.9841,-0.03088954
CD3,32.00678,-0.03471614
CD3,32.02994,-0.02259351
CD3,32.05287,0.01006527
CD3,32.07574,-0.04604153
CD3,32.09851,-0.005302985
CD3,32.12136,-0.01088641
CD3,32.14445,-0.107536
CD3,32.1673,-0.05963662
CD3,32.19012,-0.04422841
CD3,32.21313,-0.04936046
CD3,32.23597,-0.0332561
CD3,32.25896,-0.02545103
CD3,32.28186,-0.07605713
CD3,32.30486,-0.04854229
CD3,32.32774,-0.06666078
CD3,32.35047,-0.06517722
CD3,32.37306,-0.008352119
CD3,32.39586,-0.004993346
CD3,32.41894,-0.04346944
CD3,32.44163,-0.06008683
CD3,32.46456,-0.1008702
CD3,32.48731,-0.08208546
CD3,32.51018,-0.03962139
CD3,32.53268,-0.09064313
CD3,32.55521,-0.05019839
CD3,32.57835,-0.05770058
CD3,32.60138,-0.03911014
CD3,32.62396,-0.05659436
CD3,32.64673,-0.06399538
CD3,32.66933,-0.06123025
CD3,32.6923,-0.01557375
CD3,32.71465,-0.06539859
CD3,32.7371,-0.09817405
CD3,32.76046,-0.0556477
CD3,32.78328,-0.03109868
CD3,32.80552,-0.01205977
CD3,32.8281,-0.03672323
CD3,32.8508,-0.08290718
CD3,32.87294,-0.03647783
CD3,32.8961,-0.04998457
CD3,32.91816,-0.03413043
CD3,32.94117,-0.04059308
CD3,32.96376,0.01644154
CD3,32.98577,-0.01538099
CD3,33.00877,-0.05890358
CD3,33.03129,-0.1023373
CD3,33.05413,-0.07759615
CD3,33.07702,-0.04147129
CD3,33.09984,-0.0588486
CD3,33.12215,-0.06769862
CD3,33.14512,-0.07882675
CD3,33.16779,-0.1018363
CD3,33.19061,-0.08272847
CD3,33.21307,-0.05962859
CD3,33.23562,-0.05392888
CD3,33.25825,-0.02675571
CD3,33.28027,-0.006777054
CD3,33.30316,-0.03598674
CD3,33.32586,-0.05688221
CD3,33.34886,-0.05445773
CD3,33.37158,-0.04842841
CD3,33.39411,-0.01369259
CD3,33.41591,-0.05710437
CD3,33.43809,-0.09280962
CD3,33.45984,-0.1031958
CD3,33.48271,-0.07678217
CD3,33.50509,-0.0936247
CD3,33.52737,-0.07620707
CD3,33.54993,-0.03404311
CD3,33.57171,-0.07241692
CD3,33.59398,-0.07327291
CD3,33.61603,-0.02662788
CD3,33.63923,-0.03553014
CD3,33.66244,-0.04316332
CD3,33.68565,-0.02506168
CD3,33.70783,-0.03663746
CD3,33.7308,-0.05963689
CD3,33.75283,-0.06211386
CD3,33.77524,-0.07354492
CD3,33.79792,0.01674418
CD3,33.82043,0.00210922
CD3,33.84325,0.005340167
CD3,33.86541,0.02457181
CD3,33.88759,0.009715262
CD3,33.90973,0.02313235
CD3,33.93239,-0.008497745
CD3,33.9547,0.0002485433
CD3,33.97724,-0.002066706
CD3,33.99962,-0.008504227
CD3,34.02182,-0.04343167
CD3,34.04455,-0.03383008
CD3,34.0664,-0.08061772
CD3,34.08839,-0.05324326
CD3,34.11052,-0.06572168
CD3,34.13295,-0.06734248
CD3,34.15527,-0.01084778
CD3,34.17776,-0.05366092
CD3,34.20021,-0.03976879
CD3,34.22245,-0.05792711
CD3,34.24528,-0.09373242
CD3,34.26722,-0.0735218
CD3,34.28996,-0.03761296
CD3,34.31339,-0.11331
CD3,34.33633,-0.04902475
CD3,34.3589,-0.06132661
CD3,34.38144,-0.09499135
CD3,34.40353,-0.1195256
CD3,34.42624,-0.08916906
CD3,34.44892,-0.08216888
CD3,34.47108,-0.02055013
CD3,34.49347,-0.06183233
CD3,34.51569,-0.07505594
CD3,34.53758,-0.07201517
CD3,34.55975,-0.05060795
CD3,34.58195,-0.0414506
CD3,34.604,-0.02591874
CD3,34.62653,-0.02322588
CD3,34.64855,-0.03587332
CD3,34.67066,-0.07145933
CD3,34.69296,-0.06904559
CD3,34.71521,-0.05147002
CD3,34.73759,-0.07266908
CD3,34.75998,-0.05690645
CD3,34.7824,-0.09389473
CD3,34.80461,-0.09009715
CD3,34.82722,-0.1412858
CD3,34.84949,-0.06821564
CD3,34.87182,-0.08320142
CD3,34.89415,-0.0338081
CD3,34.91642,-0.06639427
CD3,34.93892,-0.07281414
CD3,34.96128,-0.09919661
CD3,34.98364,-0.06261984
CD3,35.00557,-0.02862392
CD3,35.02811,-0.07999016
CD3,35.0502,-0.04308388
CD3,35.07226,-0.05635912
CD3,35.09442,-0.03791622
CD3,35.11658,-0.01564483
CD3,35.13884,-0.06526693
CD3,35.16073,-0.02495498
CD3,35.18274,0.006813694
CD3,35.20437,-0.0002023927
CD3,35.22718,-0.01839548
CD3,35.24948,0.01554849
CD3,35.27187,-0.0295883
CD3,35.2944,-0.08631549
CD3,35.31736,-0.09731709
CD3,35.33994,-0.129045
CD3,35.36208,-0.09191611
CD3,35.38416,-0.1086379
CD3,35.40636,-0.1044165
CD3,35.42843,-0.09321824
CD3,35.45023,-0.09463161
CD3,35.4724,-0.07744009
CD3,35.49466,-0.07457171
CD3,35.51675,0.001733536
CD3,35.53768,-0.01729711
CD3,35.56008,0.02298175
CD3,35.58096,0.01828725
CD3,35.60456,-0.01526735
CD3,35.62805,-0.02143587
CD3,35.65072,-0.05385892
CD3,35.67337,-0.05703212
CD3,35.69601,-0.07988174
CD3,35.71813,-0.04204832
CD3,35.74032,-0.07565118
CD3,35.76331,-0.04241617
CD3,35.78521,-0.05164677
CD3,35.80885,-0.02348076
CD3,35.83021,-0.01788318
CD3,35.85153,-0.03199014
CD3,35.87412,-0.008640008
CD3,35.89633,-0.05262766
CD3,35.91851,-0.02605644
CD3,35.94094,-0.02022033
CD3,35.96349,0.008789935
CD3,35.98564,-0.003938121
CD3,36.00822,-0.08407722
CD3,36.03073,-0.1152344
CD3,36.05307,-0.097269
CD3,36.07515,-0.1007545
CD3,36.09778,-0.1026166
CD3,36.12018,-0.05713732
CD3,36.14219,-0.0755594
CD3,36.16461,-0.06725344
CD3,36.18707,-0.07654925
CD3,36.20976,-0.08821854
CD3,36.23176,-0.02548993
CD3,36.25433,-0.0103795
CD3,36.27663,-0.009495886
CD3,36.29946,-0.003521218
CD3,36.32158,0.007443541
CD3,36.34386,-0.004124838
CD3,36.36633,-0.02313339
CD3,36.38868,-0.03455145
CD3,36.41095,-0.04572425
CD3,36.43315,-0.05973824
CD3,36.45578,0.003454306
CD3,36.4779,-0.03708363
CD3,36.50069,-0.006824213
CD3,36.52292,0.007081476
CD3,36.54477,-0.01554596
CD3,36.56704,-0.001165556
CD3,36.58922,-0.001029301
CD3,36.61104,-0.01880132
CD3,36.63421,0.0007700727
CD3,36.65702,0.0151807
CD3,36.67892,-0.06141072
CD3,36.70261,-0.003745546
CD3,36.72581,-0.05672773
CD3,36.74872,-0.07292932
CD3,36.77239,-0.03756661
CD3,36.79533,-0.08782756
CD3,36.81812,-0.06328991
CD3,36.84112,-0.09401259
CD3,36.86321,-0.08707847
CD3,36.88565,-0.05884025
CD3,36.90895,-0.05639638
CD3,36.93034,-0.07994688
CD3,36.95233,-0.05528563
CD3,36.97489,-0.0357344
CD3,36.99684,-0.09436966
CD3,37.01834,-0.0384305
CD3,37.04055,-0.06716321
CD3,37.06379,-0.02451264
CD3,37.08653,-0.053512
CD3,37.10861,-0.05581578
CD3,37.13088,-0.03548222
CD3,37.15365,-0.08034231
CD3,37.17617,-0.0670041
CD3,37.1989,-0.1122368
CD3,37.22203,-0.05327687
CD3,37.24501,-0.03597011
CD3,37.2672,-0.02388101
CD3,37.28893,-0.04462066
CD3,37.31125,-0.02091302
CD3,37.33429,-0.05666944
CD3,37.35669,-0.01136674
CD3,37.37939,0.0208661
CD3,37.40144,-0.008928033
CD3,37.42348,0.04839912
CD3,37.44585,0.02856207
CD3,37.46816,-0.03000735
CD3,37.49198,-0.03324758
CD3,37.51407,-0.03512329
CD3,37.53741,-0.04378601
CD3,37.56054,-0.06660836
CD3,37.58431,-0.09299153
CD3,37.60743,-0.07438026
CD3,37.63011,-0.07216839
CD3,37.65358,-0.06435555
CD3,37.6765,-0.09977033
CD3,37.70068,-0.05937381
CD3,37.72348,-0.03394741
CD3,37.7461,-0.03598712
CD3,37.76831,-0.03605218
CD3,37.78956,0.0104763
CD3,37.81167,-0.0482551
CD3,37.83362,-0.05036717
CD3,37.85716,-0.04543819
CD3,37.87992,-0.06794288
CD3,37.90169,-0.0576306
CD3,37.92451,-0.109976
CD3,37.94709,-0.1067152
CD3,37.97017,-0.09418527
CD3,37.99253,-0.1345002
CD3,38.01682,-0.1147216
CD3,38.03847,-0.1345275
CD3,38.06141,-0.118804
CD3,38.08403,-0.1094561
CD3,38.10586,-0.1204741
CD3,38.12927,-0.1255471
CD3,38.15107,-0.07506262
CD3,38.17373,-0.1127732
CD3,38.19688,-0.06287493
CD3,38.22004,-0.05534151
CD3,38.2421,-0.06025038
CD3,38.26561,-0.05041854
CD3,38.28933,-0.0432355
CD3,38.31119,-0.09339489
CD3,38.33462,-0.06288039
CD3,38.35729,-0.0279408
CD3,38.38047,-0.01738554
CD3,38.40356,-0.01362669
CD3,38.42693,-0.02547045
CD3,38.44963,-0.03213905
CD3,38.47173,-0.04677304
CD3,38.49547,-0.05937352
CD3,38.51716,-0.06537822
CD3,38.54064,-0.03240392
CD3,38.56277,-0.02744718
CD3,38.58527,-0.06175831
CD3,38.60823,-0.05641754
CD3,38.63047,-0.07787761
CD3,38.65287,-0.0849866
CD3,38.67566,-0.0980497
CD3,38.69919,-0.1162046
CD3,38.72142,-0.05748083
CD3,38.74437,-0.02996209
CD3,38.767,-0.02828638
CD3,38.78994,-0.02986699
CD3,38.81345,-0.02954214
CD3,38.83602,-0.06583897
CD3,38.85885,-0.04219903
CD3,38.88211,-0.04708063
CD3,38.9048,-0.03579626
CD3,38.92828,0.02658815
CD3,38.9506,-0.01737583
CD3,38.97448,-0.06805655
CD3,38.99693,-0.07844962
CD3,39.02037,-0.07164431
CD3,39.04342,-0.1135543
CD3,39.06595,-0.07654845
CD3,39.08858,-0.06798825
CD3,39.11136,-0.05500385
CD3,39.13553,-0.002119823
CD3,39.15864,-0.05099464
CD3,39.18218,-0.07769121
CD3,39.20537,-0.02549196
CD3,39.22871,-0.02438808
CD3,39.25077,-0.02748172
CD3,39.27382,-0.04337913
CD3,39.2976,-0.05315299
CD3,39.3205,-0.08158935
CD3,39.34333,-0.06890967
CD3,39.36509,-0.08183763
CD3,39.38731,-0.1311279
CD3,39.41077,-0.03481272
CD3,39.43283,-0.05893861
CD3,39.45615,-0.06825914
CD3,39.48013,-0.1155733
CD3,39.5026,0.005843277
CD3,39.52593,-0.02127248
CD3,39.55022,-0.0008977619
CD3,39.57381,-0.0275158
CD3,39.59707,-0.04134567
CD3,39.6212,0.01312389
CD3,39.64373,-0.08585858
CD3,39.6672,-0.06179202
CD3,39.69136,-0.04217491
CD3,39.7137,-0.004045106
CD3,39.73635,-0.05700187
CD3,39.75854,-0.05054825
CD3,39.78207,-0.05607783
CD3,39.8056,-0.06303926
CD3,39.82852,-0.05936398
CD3,39.85072,-0.05587062
CD3,39.87465,-0.03653088
CD3,39.89798,-0.07477829
CD3,39.92011,-0.09460307
CD3,39.94412,-0.0851609
CD3,39.96836,-0.1169974
CD3,39.99261,-0.1100912
CD3,40.01481,-0.08175169
CD3,40.03718,-0.08587007
CD3,40.06042,-0.06507111
CD3,40.08338,-0.1003097
CD3,40.10691,-0.03320408
CD3,40.12857,-0.04522749
CD3,40.15213,-0.004241387
CD3,40.17639,-0.005355914
CD3,40.20006,0.006368648
CD3,40.22228,-0.0008502306
CD3,40.2458,-0.0001632003
CD3,40.26874,-0.008571917
CD3,40.29232,-0.01148946
CD3,40.3158,-0.01145618
CD3,40.33819,-0.01835593
CD3,40.36226,-0.05466707
CD3,40.38494,-0.06702791
CD3,40.40702,-0.1224948
CD3,40.42922,-0.07925175
CD3,40.45259,-0.0586262
CD3,40.47578,-0.0700363
CD3,40.4992,-0.0515052
CD3,40.52223,-0.0718035
CD3,40.5459,-0.03747507
CD3,40.56883,-0.0546987
