CD1_p_kPa,CD1_e,CD2_p_kPa,CD2_e,CD3_p_kPa,CD3_e,CD4_p_kPa,CD4_e,CD5_p_kPa,CD5_e,CD6_p_kPa,CD6_e
1.793351E+02,6.798952E-01,2.423117E+02,5.405103E-01,2.014706E+02,5.865057E-01,1.248372E+02,5.479672E-01,4.462921E+02,5.292791E-01,1.080727E+03,5.170881E-01
1.792530E+02,6.798784E-01,2.422517E+02,5.406502E-01,2.015520E+02,5.865432E-01,1.247592E+02,5.481009E-01,4.461921E+02,5.293859E-01,1.081236E+03,5.172183E-01
1.793460E+02,6.798881E-01,2.422360E+02,5.407916E-01,2.014777E+02,5.865898E-01,1.247574E+02,5.482211E-01,4.460738E+02,5.294868E-01,1.081072E+03,5.173508E-01
1.793547E+02,6.798743E-01,2.421028E+02,5.409276E-01,2.015345E+02,5.866708E-01,1.247086E+02,5.483639E-01,4.461316E+02,5.296055E-01,1.081316E+03,5.174442E-01
1.794576E+02,6.798835E-01,2.421671E+02,5.410379E-01,2.014752E+02,5.867238E-01,1.246582E+02,5.484699E-01,4.461104E+02,5.297048E-01,1.080665E+03,5.175663E-01
1.793937E+02,6.798973E-01,2.420115E+02,5.411896E-01,2.015936E+02,5.867926E-01,1.245890E+02,5.485738E-01,4.460448E+02,5.298172E-01,1.080900E+03,5.176591E-01
1.794357E+02,6.798862E-01,2.420287E+02,5.413287E-01,2.015768E+02,5.868450E-01,1.246188E+02,5.486710E-01,4.459781E+02,5.299319E-01,1.081039E+03,5.177660E-01
1.793433E+02,6.798942E-01,2.418960E+02,5.414604E-01,2.016945E+02,5.869184E-01,1.245825E+02,5.487806E-01,4.458902E+02,5.300364E-01,1.080952E+03,5.178714E-01
1.794473E+02,6.798770E-01,2.418336E+02,5.415828E-01,2.016343E+02,5.869688E-01,1.246602E+02,5.488931E-01,4.458674E+02,5.301154E-01,1.081204E+03,5.179693E-01
1.795399E+02,6.798969E-01,2.417600E+02,5.417249E-01,2.016921E+02,5.870297E-01,1.246243E+02,5.489998E-01,4.457352E+02,5.302257E-01,1.080785E+03,5.181019E-01
1.795083E+02,6.798772E-01,2.417356E+02,5.418570E-01,2.016475E+02,5.871076E-01,1.246073E+02,5.491213E-01,4.456339E+02,5.303292E-01,1.081037E+03,5.182018E-01
1.795856E+02,6.798919E-01,2.416319E+02,5.420127E-01,2.017046E+02,5.871628E-01,1.245077E+02,5.492069E-01,4.455202E+02,5.304294E-01,1.081148E+03,5.183082E-01
1.795639E+02,6.798834E-01,2.415285E+02,5.421369E-01,2.017436E+02,5.872350E-01,1.245754E+02,5.493355E-01,4.454404E+02,5.305389E-01,1.081078E+03,5.184192E-01
1.796051E+02,6.798905E-01,2.414745E+02,5.422764E-01,2.017492E+02,5.872875E-01,1.244566E+02,5.494719E-01,4.453757E+02,5.306433E-01,1.081078E+03,5.185279E-01
1.795495E+02,6.798895E-01,2.415142E+02,5.424176E-01,2.017705E+02,5.873516E-01,1.243789E+02,5.495562E-01,4.453107E+02,5.307559E-01,1.080682E+03,5.186441E-01
1.796370E+02,6.798994E-01,2.414325E+02,5.425305E-01,2.018330E+02,5.874112E-01,1.243566E+02,5.496641E-01,4.452155E+02,5.308490E-01,1.080605E+03,5.187469E-01
1.796420E+02,6.798913E-01,2.414603E+02,5.426867E-01,2.018218E+02,5.874606E-01,1.243724E+02,5.497901E-01,4.450480E+02,5.309696E-01,1.081005E+03,5.188470E-01
1.796995E+02,6.799046E-01,2.413194E+02,5.428306E-01,2.018987E+02,5.875216E-01,1.242899E+02,5.498824E-01,4.450422E+02,5.310557E-01,1.080932E+03,5.189540E-01
1.796571E+02,6.798996E-01,2.413008E+02,5.429617E-01,2.018766E+02,5.875758E-01,1.242800E+02,5.499797E-01,4.451520E+02,5.311671E-01,1.080837E+03,5.190676E-01
1.796989E+02,6.799077E-01,2.412483E+02,5.430719E-01,2.019357E+02,5.876574E-01,1.242671E+02,5.500902E-01,4.451057E+02,5.312531E-01,1.080285E+03,5.191729E-01
1.797887E+02,6.799148E-01,2.413046E+02,5.432273E-01,2.019723E+02,5.876846E-01,1.242089E+02,5.502210E-01,4.449576E+02,5.313577E-01,1.080373E+03,5.192787E-01
1.797391E+02,6.799010E-01,2.411572E+02,5.433453E-01,2.019956E+02,5.877714E-01,1.241433E+02,5.503323E-01,4.450395E+02,5.314657E-01,1.080960E+03,5.193864E-01
1.797509E+02,6.799062E-01,2.411331E+02,5.435183E-01,2.019995E+02,5.878197E-01,1.241263E+02,5.504523E-01,4.448238E+02,5.315936E-01,1.080793E+03,5.194932E-01
1.797742E+02,6.799143E-01,2.410332E+02,5.436621E-01,2.020221E+02,5.878661E-01,1.240651E+02,5.505248E-01,4.447801E+02,5.316708E-01,1.080589E+03,5.196025E-01
1.798737E+02,6.799013E-01,2.410268E+02,5.438014E-01,2.020240E+02,5.879419E-01,1.239894E+02,5.506480E-01,4.447310E+02,5.317783E-01,1.080203E+03,5.197080E-01
1.799483E+02,6.799032E-01,2.408309E+02,5.439405E-01,2.019856E+02,5.879810E-01,1.240625E+02,5.507466E-01,4.445976E+02,5.318896E-01,1.080679E+03,5.198191E-01
1.799205E+02,6.799247E-01,2.407933E+02,5.440415E-01,2.021022E+02,5.880594E-01,1.239678E+02,5.508406E-01,4.443903E+02,5.320099E-01,1.080678E+03,5.199305E-01
1.799356E+02,6.799334E-01,2.406655E+02,5.441810E-01,2.021079E+02,5.881174E-01,1.239590E+02,5.509529E-01,4.444212E+02,5.320864E-01,1.080718E+03,5.200206E-01
1.800573E+02,6.799321E-01,2.407814E+02,5.443003E-01,2.021131E+02,5.881784E-01,1.239382E+02,5.510861E-01,4.443069E+02,5.321891E-01,1.080225E+03,5.201256E-01
1.799729E+02,6.799716E-01,2.405793E+02,5.444448E-01,2.021040E+02,5.882507E-01,1.238582E+02,5.511741E-01,4.443393E+02,5.322863E-01,1.080641E+03,5.202220E-01
1.800529E+02,6.799459E-01,2.405078E+02,5.445757E-01,2.021804E+02,5.883193E-01,1.238841E+02,5.512968E-01,4.440252E+02,5.324072E-01,1.080678E+03,5.203382E-01
1.800049E+02,6.799218E-01,2.403728E+02,5.447165E-01,2.021439E+02,5.883846E-01,1.239030E+02,5.514236E-01,4.439662E+02,5.324941E-01,1.080694E+03,5.204670E-01
1.800646E+02,6.799425E-01,2.403311E+02,5.448586E-01,2.021883E+02,5.884639E-01,1.238142E+02,5.515088E-01,4.439449E+02,5.325823E-01,1.080676E+03,5.205974E-01
1.800015E+02,6.799567E-01,2.402754E+02,5.449886E-01,2.021393E+02,5.885083E-01,1.238686E+02,5.516294E-01,4.439085E+02,5.326968E-01,1.080128E+03,5.206853E-01
1.801195E+02,6.799466E-01,2.402705E+02,5.451142E-01,2.022848E+02,5.885824E-01,1.238117E+02,5.517276E-01,4.437158E+02,5.327800E-01,1.080071E+03,5.207607E-01
1.801201E+02,6.799620E-01,2.401437E+02,5.452391E-01,2.022812E+02,5.886213E-01,1.237801E+02,5.518091E-01,4.435904E+02,5.328762E-01,1.080513E+03,5.208541E-01
1.802015E+02,6.799721E-01,2.401009E+02,5.453927E-01,2.022702E+02,5.886950E-01,1.236715E+02,5.519047E-01,4.435387E+02,5.329671E-01,1.080645E+03,5.209938E-01
1.801000E+02,6.799506E-01,2.399283E+02,5.455034E-01,2.023059E+02,5.887715E-01,1.236442E+02,5.520285E-01,4.435702E+02,5.330872E-01,1.080503E+03,5.210853E-01
1.800605E+02,6.799801E-01,2.398950E+02,5.456263E-01,2.022934E+02,5.888096E-01,1.236409E+02,5.521291E-01,4.435429E+02,5.331883E-01,1.079953E+03,5.211999E-01
1.800082E+02,6.799546E-01,2.397110E+02,5.457766E-01,2.023268E+02,5.888718E-01,1.236128E+02,5.522623E-01,4.434365E+02,5.332894E-01,1.079882E+03,5.213206E-01
1.801520E+02,6.799528E-01,2.397584E+02,5.458771E-01,2.023092E+02,5.889024E-01,1.236414E+02,5.523503E-01,4.434137E+02,5.333987E-01,1.080240E+03,5.214438E-01
1.801951E+02,6.799734E-01,2.396850E+02,5.460044E-01,2.024107E+02,5.889533E-01,1.235668E+02,5.524405E-01,4.433629E+02,5.334755E-01,1.080458E+03,5.215288E-01
1.801817E+02,6.799751E-01,2.396735E+02,5.461349E-01,2.024470E+02,5.890615E-01,1.234818E+02,5.525543E-01,4.431945E+02,5.335640E-01,1.080287E+03,5.216118E-01
1.802282E+02,6.799789E-01,2.396268E+02,5.462469E-01,2.023829E+02,5.891010E-01,1.234410E+02,5.526292E-01,4.431936E+02,5.336405E-01,1.079857E+03,5.217490E-01
1.802854E+02,6.799684E-01,2.395473E+02,5.463827E-01,2.024177E+02,5.891548E-01,1.234044E+02,5.527463E-01,4.431304E+02,5.337670E-01,1.079865E+03,5.218363E-01
1.803439E+02,6.799847E-01,2.395024E+02,5.465250E-01,2.024702E+02,5.892357E-01,1.234196E+02,5.528599E-01,4.427772E+02,5.338534E-01,1.080029E+03,5.219474E-01
1.803272E+02,6.799794E-01,2.393725E+02,5.466709E-01,2.024318E+02,5.892858E-01,1.232856E+02,5.529673E-01,4.427239E+02,5.339482E-01,1.080118E+03,5.220813E-01
1.803096E+02,6.799903E-01,2.393192E+02,5.467978E-01,2.024473E+02,5.893553E-01,1.233159E+02,5.530617E-01,4.426182E+02,5.340733E-01,1.079912E+03,5.221693E-01
1.802085E+02,6.800014E-01,2.392208E+02,5.469081E-01,2.024398E+02,5.893938E-01,1.233459E+02,5.531772E-01,4.425808E+02,5.341476E-01,1.079377E+03,5.222558E-01
1.803378E+02,6.799974E-01,2.392214E+02,5.470361E-01,2.025310E+02,5.894551E-01,1.232195E+02,5.533017E-01,4.424827E+02,5.342652E-01,1.079489E+03,5.224042E-01
1.803258E+02,6.799788E-01,2.391437E+02,5.471575E-01,2.025535E+02,5.895090E-01,1.232326E+02,5.533849E-01,4.423279E+02,5.343394E-01,1.079693E+03,5.224673E-01
1.804244E+02,6.800022E-01,2.390231E+02,5.472796E-01,2.025669E+02,5.895825E-01,1.231741E+02,5.534761E-01,4.422791E+02,5.344472E-01,1.079797E+03,5.225857E-01
1.803833E+02,6.800179E-01,2.389991E+02,5.474259E-01,2.026108E+02,5.896321E-01,1.231566E+02,5.535716E-01,4.423287E+02,5.344951E-01,1.079177E+03,5.226904E-01
1.804049E+02,6.799954E-01,2.390104E+02,5.475392E-01,2.025441E+02,5.897303E-01,1.230712E+02,5.536516E-01,4.422009E+02,5.346067E-01,1.079071E+03,5.227781E-01
1.803735E+02,6.799900E-01,2.389387E+02,5.476503E-01,2.026129E+02,5.897546E-01,1.230249E+02,5.537794E-01,4.420400E+02,5.347218E-01,1.079241E+03,5.228786E-01
1.804486E+02,6.800021E-01,2.388069E+02,5.477798E-01,2.026747E+02,5.898288E-01,1.229506E+02,5.538568E-01,4.420348E+02,5.348279E-01,1.079278E+03,5.230130E-01
1.804377E+02,6.800255E-01,2.387055E+02,5.479204E-01,2.026976E+02,5.898727E-01,1.228566E+02,5.539531E-01,4.420532E+02,5.349338E-01,1.079237E+03,5.231050E-01
1.804711E+02,6.800300E-01,2.385560E+02,5.480464E-01,2.026652E+02,5.899364E-01,1.228222E+02,5.540787E-01,4.418188E+02,5.350153E-01,1.078792E+03,5.232331E-01
1.805472E+02,6.800214E-01,2.385442E+02,5.481530E-01,2.026394E+02,5.900158E-01,1.228447E+02,5.541706E-01,4.416996E+02,5.351195E-01,1.078569E+03,5.233119E-01
1.805490E+02,6.800365E-01,2.384061E+02,5.482714E-01,2.026481E+02,5.900581E-01,1.227297E+02,5.542653E-01,4.415998E+02,5.351920E-01,1.078696E+03,5.234418E-01
1.805445E+02,6.800236E-01,2.384595E+02,5.483969E-01,2.027204E+02,5.901181E-01,1.228073E+02,5.543600E-01,4.414316E+02,5.353126E-01,1.078883E+03,5.235449E-01
1.805416E+02,6.800142E-01,2.383357E+02,5.485023E-01,2.027565E+02,5.901903E-01,1.226358E+02,5.544548E-01,4.414710E+02,5.353608E-01,1.078939E+03,5.236569E-01
1.805368E+02,6.800201E-01,2.383049E+02,5.486278E-01,2.027582E+02,5.902642E-01,1.226757E+02,5.545680E-01,4.413687E+02,5.354797E-01,1.078078E+03,5.237538E-01
1.805544E+02,6.800338E-01,2.381612E+02,5.487383E-01,2.026997E+02,5.903019E-01,1.226005E+02,5.546377E-01,4.413309E+02,5.355466E-01,1.078145E+03,5.238393E-01
1.806270E+02,6.800317E-01,2.380736E+02,5.488857E-01,2.027745E+02,5.903687E-01,1.225172E+02,5.547501E-01,4.411621E+02,5.356560E-01,1.078414E+03,5.239390E-01
1.806420E+02,6.800462E-01,2.379799E+02,5.489881E-01,2.027888E+02,5.904290E-01,1.224263E+02,5.548392E-01,4.410639E+02,5.357606E-01,1.078404E+03,5.240507E-01
1.805565E+02,6.800393E-01,2.379000E+02,5.490978E-01,2.028424E+02,5.904964E-01,1.225017E+02,5.549719E-01,4.410432E+02,5.358464E-01,1.078246E+03,5.241511E-01
1.805782E+02,6.800692E-01,2.377974E+02,5.492505E-01,2.027606E+02,5.905389E-01,1.225565E+02,5.550299E-01,4.408562E+02,5.359397E-01,1.077727E+03,5.243023E-01
1.806795E+02,6.800593E-01,2.376893E+02,5.493628E-01,2.027825E+02,5.906015E-01,1.225035E+02,5.551291E-01,4.410258E+02,5.360534E-01,1.077563E+03,5.243804E-01
1.806100E+02,6.800699E-01,2.376337E+02,5.494809E-01,2.028582E+02,5.906817E-01,1.224399E+02,5.552348E-01,4.407351E+02,5.361303E-01,1.077950E+03,5.245017E-01
1.806560E+02,6.800678E-01,2.375763E+02,5.496350E-01,2.028612E+02,5.907315E-01,1.223624E+02,5.553276E-01,4.405603E+02,5.362049E-01,1.078074E+03,5.245701E-01
1.806647E+02,6.800725E-01,2.376513E+02,5.497726E-01,2.028957E+02,5.908037E-01,1.224072E+02,5.554294E-01,4.404019E+02,5.362709E-01,1.077746E+03,5.246916E-01
1.807997E+02,6.800964E-01,2.375965E+02,5.498748E-01,2.028697E+02,5.908569E-01,1.221810E+02,5.555006E-01,4.403507E+02,5.364052E-01,1.077295E+03,5.247832E-01
1.807193E+02,6.800749E-01,2.374736E+02,5.500127E-01,2.029262E+02,5.909258E-01,1.222120E+02,5.556020E-01,4.402385E+02,5.365165E-01,1.077544E+03,5.248754E-01
1.808082E+02,6.800895E-01,2.373921E+02,5.501441E-01,2.028916E+02,5.909689E-01,1.221017E+02,5.556740E-01,4.402114E+02,5.365785E-01,1.077424E+03,5.250206E-01
1.807465E+02,6.800883E-01,2.373316E+02,5.502431E-01,2.029721E+02,5.910518E-01,1.220887E+02,5.558004E-01,4.401622E+02,5.366471E-01,1.077380E+03,5.251366E-01
1.808872E+02,6.801121E-01,2.372866E+02,5.503627E-01,2.029748E+02,5.911034E-01,1.220680E+02,5.558958E-01,4.400638E+02,5.367711E-01,1.076776E+03,5.252118E-01
1.808222E+02,6.801235E-01,2.371395E+02,5.504734E-01,2.029516E+02,5.911603E-01,1.221180E+02,5.559651E-01,4.401115E+02,5.368578E-01,1.076790E+03,5.252918E-01
1.809180E+02,6.801160E-01,2.371697E+02,5.506029E-01,2.028832E+02,5.912175E-01,1.220516E+02,5.560720E-01,4.400329E+02,5.369366E-01,1.076796E+03,5.253962E-01
1.808934E+02,6.801109E-01,2.371547E+02,5.507088E-01,2.028952E+02,5.912647E-01,1.221120E+02,5.561576E-01,4.398602E+02,5.370242E-01,1.076853E+03,5.255241E-01
1.809164E+02,6.801150E-01,2.371125E+02,5.508779E-01,2.029534E+02,5.913399E-01,1.219932E+02,5.562579E-01,4.396242E+02,5.371136E-01,1.077052E+03,5.256259E-01
1.808623E+02,6.801385E-01,2.369267E+02,5.509648E-01,2.030231E+02,5.913815E-01,1.220150E+02,5.563370E-01,4.394518E+02,5.372046E-01,1.076330E+03,5.257389E-01
1.809740E+02,6.801387E-01,2.369001E+02,5.510904E-01,2.029844E+02,5.914320E-01,1.219296E+02,5.564454E-01,4.395638E+02,5.372878E-01,1.076204E+03,5.258442E-01
1.809055E+02,6.801551E-01,2.368467E+02,5.511890E-01,2.030100E+02,5.915039E-01,1.219509E+02,5.565334E-01,4.393865E+02,5.373239E-01,1.076454E+03,5.259564E-01
1.809220E+02,6.801496E-01,2.368146E+02,5.512945E-01,2.029641E+02,5.915913E-01,1.218787E+02,5.566223E-01,4.394394E+02,5.374779E-01,1.076377E+03,5.260414E-01
1.809227E+02,6.801537E-01,2.366778E+02,5.514357E-01,2.030161E+02,5.916556E-01,1.217976E+02,5.566932E-01,4.392917E+02,5.375333E-01,1.076414E+03,5.261218E-01
1.808575E+02,6.801539E-01,2.364282E+02,5.515580E-01,2.030213E+02,5.917160E-01,1.217506E+02,5.567951E-01,4.391974E+02,5.376353E-01,1.076090E+03,5.262364E-01
1.809115E+02,6.801618E-01,2.364148E+02,5.516902E-01,2.030478E+02,5.917791E-01,1.217675E+02,5.568816E-01,4.391596E+02,5.377127E-01,1.075886E+03,5.263434E-01
1.809453E+02,6.801375E-01,2.365988E+02,5.518097E-01,2.030822E+02,5.918455E-01,1.217498E+02,5.569551E-01,4.389456E+02,5.378124E-01,1.076121E+03,5.264503E-01
1.810678E+02,6.801556E-01,2.364589E+02,5.519215E-01,2.031270E+02,5.919034E-01,1.217361E+02,5.570511E-01,4.388140E+02,5.379032E-01,1.076182E+03,5.265654E-01
1.809707E+02,6.801566E-01,2.363746E+02,5.520188E-01,2.030715E+02,5.919474E-01,1.216465E+02,5.571493E-01,4.387895E+02,5.379841E-01,1.075912E+03,5.266767E-01
1.809942E+02,6.801642E-01,2.363585E+02,5.521155E-01,2.031189E+02,5.920135E-01,1.216318E+02,5.572528E-01,4.385608E+02,5.380696E-01,1.075847E+03,5.267577E-01
1.809895E+02,6.801816E-01,2.363300E+02,5.522501E-01,2.031215E+02,5.920687E-01,1.216216E+02,5.573521E-01,4.385246E+02,5.381478E-01,1.075534E+03,5.268618E-01
1.809939E+02,6.801815E-01,2.362823E+02,5.523695E-01,2.031401E+02,5.921316E-01,1.215732E+02,5.574514E-01,4.385293E+02,5.382493E-01,1.075671E+03,5.269628E-01
1.809863E+02,6.801878E-01,2.361846E+02,5.524815E-01,2.032536E+02,5.921935E-01,1.215931E+02,5.575173E-01,4.383668E+02,5.383252E-01,1.075827E+03,5.270567E-01
1.809776E+02,6.801745E-01,2.361738E+02,5.526437E-01,2.032778E+02,5.922459E-01,1.215265E+02,5.574483E-01,4.382990E+02,5.384372E-01,1.075430E+03,5.271614E-01
1.810704E+02,6.802030E-01,2.360186E+02,5.527742E-01,2.032355E+02,5.922836E-01,1.214997E+02,5.577006E-01,4.382205E+02,5.385119E-01,1.074750E+03,5.272509E-01
1.811385E+02,6.802028E-01,2.360302E+02,5.528770E-01,2.031734E+02,5.923572E-01,1.213580E+02,5.577792E-01,4.382804E+02,5.385854E-01,1.074821E+03,5.273630E-01
1.810876E+02,6.802097E-01,2.358482E+02,5.529672E-01,2.032269E+02,5.923941E-01,1.213213E+02,5.578530E-01,4.380289E+02,5.386518E-01,1.074923E+03,5.274620E-01
1.811461E+02,6.802189E-01,2.358361E+02,5.530755E-01,2.032048E+02,5.924839E-01,1.212238E+02,5.579348E-01,4.380477E+02,5.387208E-01,1.075071E+03,5.275591E-01
1.811088E+02,6.802012E-01,2.357479E+02,5.532119E-01,2.032250E+02,5.925282E-01,1.213119E+02,5.580296E-01,4.377567E+02,5.388146E-01,1.074740E+03,5.276850E-01
1.811289E+02,6.802126E-01,2.356510E+02,5.533158E-01,2.032475E+02,5.925775E-01,1.212429E+02,5.581178E-01,4.376297E+02,5.389215E-01,1.074365E+03,5.277988E-01
1.811981E+02,6.802128E-01,2.355328E+02,5.534489E-01,2.032865E+02,5.926444E-01,1.212008E+02,5.582136E-01,4.375293E+02,5.389968E-01,1.074448E+03,5.278758E-01
1.811911E+02,6.802056E-01,2.354958E+02,5.535631E-01,2.032906E+02,5.927245E-01,1.210936E+02,5.583134E-01,4.371730E+02,5.390797E-01,1.074792E+03,5.279951E-01
1.812595E+02,6.802356E-01,2.354173E+02,5.536783E-01,2.032938E+02,5.927813E-01,1.210541E+02,5.583899E-01,4.371128E+02,5.391887E-01,1.074547E+03,5.280981E-01
1.812264E+02,6.802348E-01,2.353430E+02,5.537924E-01,2.033562E+02,5.928439E-01,1.209600E+02,5.584696E-01,4.373228E+02,5.392619E-01,1.074003E+03,5.281926E-01
1.812870E+02,6.802522E-01,2.352556E+02,5.539066E-01,2.033265E+02,5.929291E-01,1.209921E+02,5.585578E-01,4.370111E+02,5.393425E-01,1.073524E+03,5.282773E-01
1.812210E+02,6.802579E-01,2.353304E+02,5.540117E-01,2.034024E+02,5.929797E-01,1.209157E+02,5.586508E-01,4.369392E+02,5.394380E-01,1.073795E+03,5.283705E-01
1.813370E+02,6.802614E-01,2.351022E+02,5.541282E-01,2.033588E+02,5.930353E-01,1.209620E+02,5.587216E-01,4.368866E+02,5.395132E-01,1.073875E+03,5.285042E-01
1.812865E+02,6.802646E-01,2.350702E+02,5.542516E-01,2.033765E+02,5.930836E-01,1.208722E+02,5.587738E-01,4.367831E+02,5.395764E-01,1.073654E+03,5.286321E-01
1.813565E+02,6.802671E-01,2.348865E+02,5.543677E-01,2.034026E+02,5.931387E-01,1.208813E+02,5.588696E-01,4.368055E+02,5.396375E-01,1.072797E+03,5.287206E-01
1.812705E+02,6.802686E-01,2.348763E+02,5.544915E-01,2.033743E+02,5.932198E-01,1.207432E+02,5.589592E-01,4.368126E+02,5.397070E-01,1.073078E+03,5.288143E-01
1.812926E+02,6.802649E-01,2.347580E+02,5.546030E-01,2.033437E+02,5.932832E-01,1.208092E+02,5.590524E-01,4.367382E+02,5.398107E-01,1.073014E+03,5.288990E-01
1.813448E+02,6.802784E-01,2.347389E+02,5.546831E-01,2.034588E+02,5.933105E-01,1.208864E+02,5.591472E-01,4.364272E+02,5.398793E-01,1.073196E+03,5.290050E-01
1.813808E+02,6.802714E-01,2.345855E+02,5.548124E-01,2.034157E+02,5.933630E-01,1.208193E+02,5.592250E-01,4.363639E+02,5.399767E-01,1.073016E+03,5.290775E-01
1.813593E+02,6.803081E-01,2.346043E+02,5.549021E-01,2.034753E+02,5.934483E-01,1.207756E+02,5.593089E-01,4.362046E+02,5.400584E-01,1.072096E+03,5.291941E-01
1.813839E+02,6.802981E-01,2.344988E+02,5.550198E-01,2.034199E+02,5.935094E-01,1.207190E+02,5.593952E-01,4.360819E+02,5.401470E-01,1.072076E+03,5.292997E-01
1.813888E+02,6.803105E-01,2.344762E+02,5.549182E-01,2.033906E+02,5.935784E-01,1.207305E+02,5.594681E-01,4.361124E+02,5.402358E-01,1.072488E+03,5.293862E-01
1.814214E+02,6.803255E-01,2.343436E+02,5.552451E-01,2.034182E+02,5.936555E-01,1.207140E+02,5.595654E-01,4.359035E+02,5.403165E-01,1.072021E+03,5.294948E-01
1.814408E+02,6.803291E-01,2.343542E+02,5.553622E-01,2.034090E+02,5.937029E-01,1.206629E+02,5.596292E-01,4.358717E+02,5.403958E-01,1.071966E+03,5.296461E-01
1.814755E+02,6.803191E-01,2.342335E+02,5.554491E-01,2.034580E+02,5.937439E-01,1.205319E+02,5.597126E-01,4.357260E+02,5.404457E-01,1.071163E+03,5.297375E-01
1.816090E+02,6.803174E-01,2.342206E+02,5.555576E-01,2.035016E+02,5.938224E-01,1.204775E+02,5.597820E-01,4.356249E+02,5.405232E-01,1.071126E+03,5.297861E-01
1.815725E+02,6.803355E-01,2.342058E+02,5.556821E-01,2.034332E+02,5.938818E-01,1.204978E+02,5.598478E-01,4.355458E+02,5.405987E-01,1.071572E+03,5.298837E-01
1.816117E+02,6.803417E-01,2.341532E+02,5.558081E-01,2.034546E+02,5.939590E-01,1.206113E+02,5.599510E-01,4.355257E+02,5.406876E-01,1.071528E+03,5.299784E-01
1.815170E+02,6.803688E-01,2.339857E+02,5.559155E-01,2.034583E+02,5.939967E-01,1.205098E+02,5.600330E-01,4.352983E+02,5.407738E-01,1.071052E+03,5.300747E-01
1.816535E+02,6.803559E-01,2.338409E+02,5.560292E-01,2.034325E+02,5.940710E-01,1.204331E+02,5.601347E-01,4.352585E+02,5.408549E-01,1.070548E+03,5.302134E-01
1.816154E+02,6.803842E-01,2.338344E+02,5.561341E-01,2.035074E+02,5.941082E-01,1.203711E+02,5.602005E-01,4.351336E+02,5.409377E-01,1.070847E+03,5.303096E-01
1.815733E+02,6.803706E-01,2.337187E+02,5.562314E-01,2.035873E+02,5.941742E-01,1.202513E+02,5.602804E-01,4.349594E+02,5.410096E-01,1.070795E+03,5.303917E-01
1.815621E+02,6.803875E-01,2.336958E+02,5.563341E-01,2.035768E+02,5.942272E-01,1.203172E+02,5.603610E-01,4.348876E+02,5.411112E-01,1.070712E+03,5.304751E-01
1.816815E+02,6.803633E-01,2.335850E+02,5.564529E-01,2.035507E+02,5.942494E-01,1.203737E+02,5.604494E-01,4.347852E+02,5.411812E-01,1.070434E+03,5.305555E-01
1.816703E+02,6.803934E-01,2.333998E+02,5.565475E-01,2.035646E+02,5.943423E-01,1.202090E+02,5.605311E-01,4.347652E+02,5.412403E-01,1.069763E+03,5.306749E-01
1.817188E+02,6.804356E-01,2.333038E+02,5.566320E-01,2.035957E+02,5.943859E-01,1.202561E+02,5.606030E-01,4.345157E+02,5.413212E-01,1.069896E+03,5.307652E-01
1.816734E+02,6.803942E-01,2.332368E+02,5.567638E-01,2.035970E+02,5.944655E-01,1.201645E+02,5.606764E-01,4.344288E+02,5.413900E-01,1.069941E+03,5.308689E-01
1.817328E+02,6.804089E-01,2.331703E+02,5.568526E-01,2.035707E+02,5.945160E-01,1.201762E+02,5.607538E-01,4.343853E+02,5.414728E-01,1.069838E+03,5.309712E-01
1.816559E+02,6.804249E-01,2.330554E+02,5.569706E-01,2.035693E+02,5.945804E-01,1.201012E+02,5.608075E-01,4.342953E+02,5.415518E-01,1.069172E+03,5.310938E-01
1.817321E+02,6.804121E-01,2.329115E+02,5.570713E-01,2.036097E+02,5.946627E-01,1.200191E+02,5.609172E-01,4.343880E+02,5.416181E-01,1.068931E+03,5.311760E-01
1.817637E+02,6.804314E-01,2.329648E+02,5.571880E-01,2.035894E+02,5.947051E-01,1.200231E+02,5.609794E-01,4.341292E+02,5.416897E-01,1.068814E+03,5.312530E-01
1.817809E+02,6.804684E-01,2.329903E+02,5.572795E-01,2.035780E+02,5.947734E-01,1.199616E+02,5.610611E-01,4.341106E+02,5.417749E-01,1.069270E+03,5.313548E-01
1.818328E+02,6.804415E-01,2.327932E+02,5.573744E-01,2.035737E+02,5.948687E-01,1.199192E+02,5.611404E-01,4.340340E+02,5.418562E-01,1.068895E+03,5.314539E-01
1.817744E+02,6.804506E-01,2.327497E+02,5.574748E-01,2.036698E+02,5.949223E-01,1.198926E+02,5.612316E-01,4.340593E+02,5.419102E-01,1.068306E+03,5.315417E-01
1.818214E+02,6.804621E-01,2.326868E+02,5.575900E-01,2.035653E+02,5.949594E-01,1.198498E+02,5.612964E-01,4.338999E+02,5.420002E-01,1.068180E+03,5.316284E-01
1.817660E+02,6.804529E-01,2.326846E+02,5.576846E-01,2.035868E+02,5.950385E-01,1.198067E+02,5.613630E-01,4.337208E+02,5.420599E-01,1.067989E+03,5.317463E-01
1.818576E+02,6.804592E-01,2.325354E+02,5.577889E-01,2.036422E+02,5.950754E-01,1.199097E+02,5.614427E-01,4.336007E+02,5.421895E-01,1.067854E+03,5.318451E-01
1.818930E+02,6.804793E-01,2.324607E+02,5.579187E-01,2.036141E+02,5.951305E-01,1.197942E+02,5.615157E-01,4.335708E+02,5.422443E-01,1.067545E+03,5.319642E-01
