CD1_eax_prc,CD1_evol_prc,CD1_q_kPa,CD2_eax_prc,CD2_evol_prc,CD2_q_kPa,CD3_eax_prc,CD3_evol_prc,CD3_q_kPa,CD4_eax_prc,CD4_evol_prc,CD4_q_kPa,CD5_eax_prc,CD5_evol_prc,CD5_q_kPa,CD6_eax_prc,CD6_evol_prc,CD6_q_kPa
7.631143E+00,7.490167E-01,2.444265E+02,7.626159E+00,-4.885305E+00,4.027004E+02,7.561705E+00,-1.125881E+00,3.103740E+02,7.605095E+00,-4.468361E+00,2.115956E+02,7.490204E+00,-3.385616E+00,7.071781E+02,7.558299E+00,-2.804941E+00,1.713489E+03
7.642155E+00,7.491196E-01,2.448271E+02,7.639279E+00,-4.892621E+00,4.026619E+02,7.575421E+00,-1.130863E+00,3.105048E+02,7.619397E+00,-4.473008E+00,2.114326E+02,7.503098E+00,-3.390816E+00,7.068748E+02,7.572156E+00,-2.808203E+00,1.713378E+03
7.657890E+00,7.480481E-01,2.447176E+02,7.650103E+00,-4.901016E+00,4.026175E+02,7.588109E+00,-1.134631E+00,3.102997E+02,7.631185E+00,-4.477413E+00,2.114935E+02,7.517783E+00,-3.395888E+00,7.066374E+02,7.579077E+00,-2.814764E+00,1.714716E+03
7.667894E+00,7.476817E-01,2.448351E+02,7.661609E+00,-4.909513E+00,4.024597E+02,7.600325E+00,-1.139528E+00,3.103639E+02,7.642512E+00,-4.484326E+00,2.118340E+02,7.529697E+00,-3.401854E+00,7.065771E+02,7.599752E+00,-2.821126E+00,1.714583E+03
7.682854E+00,7.460851E-01,2.445509E+02,7.674808E+00,-4.916758E+00,4.019571E+02,7.612031E+00,-1.141921E+00,3.103749E+02,7.654463E+00,-4.489816E+00,2.115295E+02,7.542622E+00,-3.407640E+00,7.058949E+02,7.609961E+00,-2.827598E+00,1.713157E+03
7.697878E+00,7.468438E-01,2.449604E+02,7.689204E+00,-4.924422E+00,4.015228E+02,7.623678E+00,-1.146638E+00,3.102975E+02,7.670039E+00,-4.496634E+00,2.112993E+02,7.553236E+00,-3.413078E+00,7.057756E+02,7.624519E+00,-2.836919E+00,1.711645E+03
7.702817E+00,7.451765E-01,2.448463E+02,7.700347E+00,-4.931500E+00,4.015032E+02,7.638431E+00,-1.149000E+00,3.105222E+02,7.682246E+00,-4.501037E+00,2.111133E+02,7.567209E+00,-3.418638E+00,7.054007E+02,7.636920E+00,-2.843385E+00,1.712541E+03
7.724766E+00,7.459759E-01,2.447199E+02,7.719411E+00,-4.938056E+00,4.011562E+02,7.649587E+00,-1.153183E+00,3.107619E+02,7.695348E+00,-4.506390E+00,2.107539E+02,7.581241E+00,-3.423464E+00,7.048781E+02,7.644122E+00,-2.848907E+00,1.712385E+03
7.734914E+00,7.449815E-01,2.446862E+02,7.727281E+00,-4.944984E+00,4.010874E+02,7.663018E+00,-1.156551E+00,3.107305E+02,7.708209E+00,-4.511790E+00,2.109516E+02,7.592877E+00,-3.430282E+00,7.046629E+02,7.663591E+00,-2.854507E+00,1.712136E+03
7.743534E+00,7.464066E-01,2.450445E+02,7.739434E+00,-4.952993E+00,4.007549E+02,7.677846E+00,-1.157957E+00,3.106520E+02,7.720447E+00,-4.517708E+00,2.111210E+02,7.606585E+00,-3.434979E+00,7.043555E+02,7.675061E+00,-2.859912E+00,1.711301E+03
7.763885E+00,7.446279E-01,2.450110E+02,7.750212E+00,-4.959374E+00,4.001994E+02,7.689646E+00,-1.163854E+00,3.106938E+02,7.734461E+00,-4.523179E+00,2.106270E+02,7.618615E+00,-3.438947E+00,7.042957E+02,7.690569E+00,-2.867934E+00,1.709288E+03
7.776540E+00,7.421357E-01,2.451565E+02,7.764664E+00,-4.965069E+00,3.999114E+02,7.699348E+00,-1.166618E+00,3.107872E+02,7.746009E+00,-4.527999E+00,2.107682E+02,7.632841E+00,-3.444379E+00,7.035471E+02,7.698962E+00,-2.874006E+00,1.709687E+03
7.781591E+00,7.445829E-01,2.450201E+02,7.779647E+00,-4.973961E+00,3.997103E+02,7.713722E+00,-1.171669E+00,3.107911E+02,7.759384E+00,-4.532911E+00,2.104936E+02,7.643411E+00,-3.448992E+00,7.032864E+02,7.714306E+00,-2.880975E+00,1.709823E+03
7.796034E+00,7.437129E-01,2.451985E+02,7.794577E+00,-4.979949E+00,3.995110E+02,7.727533E+00,-1.174871E+00,3.107122E+02,7.772222E+00,-4.538098E+00,2.105287E+02,7.657954E+00,-3.454547E+00,7.031559E+02,7.726167E+00,-2.887847E+00,1.709514E+03
7.807903E+00,7.427700E-01,2.449678E+02,7.807458E+00,-4.987904E+00,3.991662E+02,7.738084E+00,-1.178962E+00,3.107079E+02,7.785008E+00,-4.541693E+00,2.103035E+02,7.671491E+00,-3.459849E+00,7.028859E+02,7.747258E+00,-2.896089E+00,1.707517E+03
7.821468E+00,7.435286E-01,2.451963E+02,7.822085E+00,-4.994691E+00,3.987344E+02,7.756208E+00,-1.184180E+00,3.108291E+02,7.799420E+00,-4.549043E+00,2.100572E+02,7.685575E+00,-3.464302E+00,7.031639E+02,7.757434E+00,-2.901611E+00,1.706793E+03
7.834930E+00,7.423842E-01,2.452910E+02,7.829291E+00,-5.002562E+00,3.988943E+02,7.767044E+00,-1.186872E+00,3.107682E+02,7.811669E+00,-4.553211E+00,2.100693E+02,7.699245E+00,-3.469109E+00,7.023875E+02,7.772931E+00,-2.906786E+00,1.706442E+03
7.851814E+00,7.402006E-01,2.453428E+02,7.847558E+00,-5.008731E+00,3.989709E+02,7.777333E+00,-1.191203E+00,3.107339E+02,7.825222E+00,-4.558680E+00,2.098847E+02,7.710387E+00,-3.474825E+00,7.023319E+02,7.779484E+00,-2.913626E+00,1.707809E+03
7.861837E+00,7.417885E-01,2.454985E+02,7.853675E+00,-5.015131E+00,3.983795E+02,7.790032E+00,-1.197254E+00,3.107211E+02,7.837167E+00,-4.563990E+00,2.097576E+02,7.722058E+00,-3.480283E+00,7.021020E+02,7.794840E+00,-2.920291E+00,1.706684E+03
7.873790E+00,7.412528E-01,2.453231E+02,7.870239E+00,-5.021905E+00,3.982491E+02,7.806527E+00,-1.200656E+00,3.110095E+02,7.849338E+00,-4.570101E+00,2.096779E+02,7.734828E+00,-3.483904E+00,7.021780E+02,7.803811E+00,-2.926187E+00,1.704917E+03
7.884022E+00,7.405734E-01,2.454643E+02,7.880196E+00,-5.029668E+00,3.980604E+02,7.818077E+00,-1.203010E+00,3.106958E+02,7.862841E+00,-4.574440E+00,2.095494E+02,7.752053E+00,-3.489946E+00,7.016998E+02,7.823951E+00,-2.932014E+00,1.704540E+03
7.902634E+00,7.411156E-01,2.452981E+02,7.895090E+00,-5.036048E+00,3.980539E+02,7.828249E+00,-1.208025E+00,3.107604E+02,7.875780E+00,-4.578902E+00,2.094200E+02,7.765618E+00,-3.493954E+00,7.011625E+02,7.831858E+00,-2.939938E+00,1.703968E+03
7.913205E+00,7.407427E-01,2.455728E+02,7.908149E+00,-5.043080E+00,3.976062E+02,7.841545E+00,-1.210366E+00,3.109266E+02,7.887802E+00,-4.584237E+00,2.097292E+02,7.776775E+00,-3.502652E+00,7.008022E+02,7.855602E+00,-2.946579E+00,1.703562E+03
7.926607E+00,7.395598E-01,2.456791E+02,7.923762E+00,-5.051835E+00,3.973820E+02,7.854374E+00,-1.213865E+00,3.108424E+02,7.900822E+00,-4.589128E+00,2.093827E+02,7.791933E+00,-3.506326E+00,7.007123E+02,7.852631E+00,-2.954582E+00,1.702635E+03
7.938611E+00,7.391548E-01,2.458398E+02,7.936213E+00,-5.058721E+00,3.969342E+02,7.871954E+00,-1.216813E+00,3.109970E+02,7.913626E+00,-4.593430E+00,2.093567E+02,7.795575E+00,-3.510880E+00,7.008649E+02,7.876141E+00,-2.959833E+00,1.701435E+03
7.950561E+00,7.396841E-01,2.456853E+02,7.949678E+00,-5.064495E+00,3.970688E+02,7.881020E+00,-1.220750E+00,3.110356E+02,7.927103E+00,-4.598611E+00,2.089965E+02,7.808966E+00,-3.516668E+00,7.004011E+02,7.892871E+00,-2.965109E+00,1.701610E+03
7.961512E+00,7.394420E-01,2.460379E+02,7.959076E+00,-5.069714E+00,3.965369E+02,7.896290E+00,-1.224492E+00,3.112067E+02,7.940414E+00,-4.603399E+00,2.087821E+02,7.826145E+00,-3.521344E+00,7.003275E+02,7.900261E+00,-2.970373E+00,1.701629E+03
7.981027E+00,7.374019E-01,2.459141E+02,7.972221E+00,-5.078038E+00,3.963513E+02,7.907815E+00,-1.228087E+00,3.111826E+02,7.952806E+00,-4.606918E+00,2.088270E+02,7.836147E+00,-3.525662E+00,6.996183E+02,7.918854E+00,-2.975759E+00,1.702242E+03
7.990523E+00,7.378262E-01,2.462527E+02,7.988152E+00,-5.083651E+00,3.960263E+02,7.921868E+00,-1.233138E+00,3.109850E+02,7.966352E+00,-4.614769E+00,2.087419E+02,7.852622E+00,-3.531249E+00,6.991801E+02,7.926475E+00,-2.983679E+00,1.700787E+03
8.005767E+00,7.368383E-01,2.459416E+02,7.999218E+00,-5.090890E+00,3.961172E+02,7.934009E+00,-1.236223E+00,3.108787E+02,7.979081E+00,-4.620714E+00,2.087545E+02,7.862351E+00,-3.535300E+00,6.988738E+02,7.943397E+00,-2.989499E+00,1.699778E+03
8.014816E+00,7.370611E-01,2.460156E+02,8.013283E+00,-5.097431E+00,3.955104E+02,7.947966E+00,-1.240114E+00,3.108833E+02,7.992339E+00,-4.625733E+00,2.086679E+02,7.875848E+00,-3.540384E+00,6.984802E+02,7.945691E+00,-2.997461E+00,1.699111E+03
8.028637E+00,7.360668E-01,2.460321E+02,8.023084E+00,-5.105503E+00,3.952123E+02,7.959080E+00,-1.244432E+00,3.107820E+02,8.003478E+00,-4.630638E+00,2.084120E+02,7.888415E+00,-3.545230E+00,6.985126E+02,7.970610E+00,-3.002778E+00,1.699161E+03
8.039847E+00,7.361461E-01,2.464391E+02,8.039631E+00,-5.112949E+00,3.949494E+02,7.973741E+00,-1.247961E+00,3.109478E+02,8.015944E+00,-4.635767E+00,2.082925E+02,7.902535E+00,-3.550656E+00,6.983785E+02,7.986290E+00,-3.010348E+00,1.698699E+03
8.056002E+00,7.351325E-01,2.462393E+02,8.048482E+00,-5.119987E+00,3.949615E+02,7.985355E+00,-1.251619E+00,3.110313E+02,8.030242E+00,-4.639543E+00,2.082024E+02,7.914772E+00,-3.555339E+00,6.980004E+02,7.990095E+00,-3.016213E+00,1.697430E+03
8.066068E+00,7.348432E-01,2.464867E+02,8.065980E+00,-5.124607E+00,3.944964E+02,7.999021E+00,-1.254930E+00,3.108760E+02,8.043198E+00,-4.644453E+00,2.081381E+02,7.928913E+00,-3.560218E+00,6.971160E+02,8.004598E+00,-3.021424E+00,1.696312E+03
8.082855E+00,7.349417E-01,2.461595E+02,8.076723E+00,-5.131002E+00,3.945877E+02,8.011399E+00,-1.259097E+00,3.110809E+02,8.053552E+00,-4.648530E+00,2.083638E+02,7.939651E+00,-3.565404E+00,6.970510E+02,8.021249E+00,-3.027638E+00,1.695711E+03
8.091234E+00,7.336281E-01,2.464401E+02,8.090418E+00,-5.137950E+00,3.944067E+02,8.024998E+00,-1.263311E+00,3.108525E+02,8.065213E+00,-4.654058E+00,2.083730E+02,7.954321E+00,-3.570469E+00,6.969617E+02,8.033787E+00,-3.035227E+00,1.696195E+03
8.106414E+00,7.341574E-01,2.463731E+02,8.106022E+00,-5.144053E+00,3.944387E+02,8.037679E+00,-1.267815E+00,3.111836E+02,8.082105E+00,-4.657916E+00,2.078896E+02,7.967244E+00,-3.575547E+00,6.966071E+02,8.045968E+00,-3.040142E+00,1.695706E+03
8.114179E+00,7.347724E-01,2.465537E+02,8.120102E+00,-5.150358E+00,3.943438E+02,8.051256E+00,-1.270752E+00,3.109840E+02,8.091551E+00,-4.662609E+00,2.081056E+02,7.979420E+00,-3.580578E+00,6.960765E+02,8.056408E+00,-3.047583E+00,1.694549E+03
8.132783E+00,7.330581E-01,2.466400E+02,8.132579E+00,-5.158544E+00,3.941172E+02,8.063250E+00,-1.274023E+00,3.111307E+02,8.106133E+00,-4.667822E+00,2.077043E+02,7.991578E+00,-3.585939E+00,6.958972E+02,8.065321E+00,-3.053545E+00,1.693246E+03
8.149212E+00,7.335810E-01,2.465343E+02,8.136340E+00,-5.165628E+00,3.936001E+02,8.076585E+00,-1.277353E+00,3.108979E+02,8.119803E+00,-4.672643E+00,2.075445E+02,8.006713E+00,-3.590096E+00,6.955828E+02,8.081205E+00,-3.059732E+00,1.693351E+03
8.152142E+00,7.331438E-01,2.464618E+02,8.154749E+00,-5.173003E+00,3.933534E+02,8.089700E+00,-1.279269E+00,3.110993E+02,8.129813E+00,-4.677425E+00,2.076546E+02,8.011652E+00,-3.595655E+00,6.950600E+02,8.091723E+00,-3.066792E+00,1.693118E+03
8.165224E+00,7.321495E-01,2.464258E+02,8.163100E+00,-5.178823E+00,3.926795E+02,8.101905E+00,-1.283908E+00,3.110655E+02,8.147252E+00,-4.682766E+00,2.074852E+02,8.029425E+00,-3.600541E+00,6.952605E+02,8.111252E+00,-3.072037E+00,1.692301E+03
8.179343E+00,7.327452E-01,2.468864E+02,8.176927E+00,-5.186269E+00,3.925834E+02,8.113644E+00,-1.286594E+00,3.111339E+02,8.156985E+00,-4.687362E+00,2.070404E+02,8.042849E+00,-3.605205E+00,6.950875E+02,8.126640E+00,-3.077734E+00,1.689651E+03
8.192532E+00,7.326145E-01,2.465172E+02,8.194863E+00,-5.190612E+00,3.923409E+02,8.128106E+00,-1.291381E+00,3.110177E+02,8.167943E+00,-4.691523E+00,2.072291E+02,8.061225E+00,-3.611024E+00,6.947765E+02,8.139632E+00,-3.084573E+00,1.689583E+03
8.213075E+00,7.313844E-01,2.465217E+02,8.207610E+00,-5.197567E+00,3.925017E+02,8.141150E+00,-1.296098E+00,3.111497E+02,8.185276E+00,-4.698160E+00,2.069408E+02,8.071458E+00,-3.614522E+00,6.944164E+02,8.148697E+00,-3.091530E+00,1.689479E+03
8.215856E+00,7.308101E-01,2.465267E+02,8.219415E+00,-5.203876E+00,3.921795E+02,8.153800E+00,-1.300545E+00,3.110966E+02,8.197454E+00,-4.701814E+00,2.071257E+02,8.080628E+00,-3.618929E+00,6.939209E+02,8.161259E+00,-3.097879E+00,1.689720E+03
8.232892E+00,7.307501E-01,2.467703E+02,8.232336E+00,-5.210237E+00,3.921420E+02,8.164820E+00,-1.303255E+00,3.111787E+02,8.208260E+00,-4.706777E+00,2.070479E+02,8.094066E+00,-3.624336E+00,6.934080E+02,8.177479E+00,-3.102154E+00,1.688664E+03
8.245217E+00,7.294493E-01,2.468131E+02,8.246142E+00,-5.217142E+00,3.916482E+02,8.177505E+00,-1.307747E+00,3.110524E+02,8.221823E+00,-4.710250E+00,2.068378E+02,8.107308E+00,-3.628318E+00,6.929670E+02,8.190217E+00,-3.108601E+00,1.686333E+03
8.262552E+00,7.295265E-01,2.469393E+02,8.257812E+00,-5.223388E+00,3.916509E+02,8.191718E+00,-1.311301E+00,3.111478E+02,8.236575E+00,-4.715688E+00,2.068203E+02,8.120095E+00,-3.633305E+00,6.930962E+02,8.203517E+00,-3.115498E+00,1.686087E+03
8.273136E+00,7.289114E-01,2.468378E+02,8.274653E+00,-5.231155E+00,3.912658E+02,8.205970E+00,-1.315915E+00,3.108921E+02,8.247511E+00,-4.720419E+00,2.067166E+02,8.134304E+00,-3.640230E+00,6.927530E+02,8.214732E+00,-3.121564E+00,1.686490E+03
8.282842E+00,7.302015E-01,2.469017E+02,8.284631E+00,-5.237001E+00,3.911305E+02,8.215409E+00,-1.319503E+00,3.111753E+02,8.260893E+00,-4.725278E+00,2.065756E+02,8.145716E+00,-3.642918E+00,6.926113E+02,8.226319E+00,-3.128185E+00,1.686995E+03
8.294775E+00,7.291943E-01,2.469881E+02,8.299823E+00,-5.242432E+00,3.903108E+02,8.229630E+00,-1.323019E+00,3.110194E+02,8.274265E+00,-4.729187E+00,2.066257E+02,8.159843E+00,-3.649387E+00,6.923432E+02,8.239299E+00,-3.134494E+00,1.685232E+03
8.310219E+00,7.291086E-01,2.470250E+02,8.306993E+00,-5.249202E+00,3.901760E+02,8.245420E+00,-1.327168E+00,3.110422E+02,8.285404E+00,-4.734902E+00,2.065465E+02,8.171525E+00,-3.653853E+00,6.922255E+02,8.259219E+00,-3.137988E+00,1.683423E+03
8.322965E+00,7.276578E-01,2.469624E+02,8.320472E+00,-5.256098E+00,3.898704E+02,8.256271E+00,-1.330530E+00,3.108758E+02,8.298016E+00,-4.738998E+00,2.066008E+02,8.184700E+00,-3.658156E+00,6.915328E+02,8.266014E+00,-3.144888E+00,1.683289E+03
8.338372E+00,7.278593E-01,2.469869E+02,8.334203E+00,-5.260859E+00,3.899862E+02,8.268333E+00,-1.333498E+00,3.108412E+02,8.311327E+00,-4.743304E+00,2.064499E+02,8.197765E+00,-3.663007E+00,6.914044E+02,8.283915E+00,-3.152031E+00,1.683072E+03
8.350864E+00,7.278464E-01,2.469853E+02,8.346914E+00,-5.267938E+00,3.898175E+02,8.281654E+00,-1.337442E+00,3.107766E+02,8.324173E+00,-4.748780E+00,2.060853E+02,8.211157E+00,-3.667106E+00,6.916112E+02,8.293645E+00,-3.159038E+00,1.683718E+03
8.363735E+00,7.260549E-01,2.472831E+02,8.361510E+00,-5.273331E+00,3.893931E+02,8.292210E+00,-1.340087E+00,3.108910E+02,8.337008E+00,-4.753858E+00,2.058905E+02,8.223649E+00,-3.669555E+00,6.914386E+02,8.304233E+00,-3.165111E+00,1.682433E+03
8.375060E+00,7.260484E-01,2.470861E+02,8.371125E+00,-5.280570E+00,3.893285E+02,8.307304E+00,-1.343836E+00,3.109912E+02,8.349958E+00,-4.757306E+00,2.060131E+02,8.235001E+00,-3.671603E+00,6.910965E+02,8.319942E+00,-3.171208E+00,1.680963E+03
8.385833E+00,7.254077E-01,2.472191E+02,8.384746E+00,-5.286060E+00,3.890719E+02,8.319878E+00,-1.347242E+00,3.110999E+02,8.361249E+00,-4.761542E+00,2.058953E+02,8.248868E+00,-3.674620E+00,6.910128E+02,8.336170E+00,-3.175902E+00,1.680527E+03
8.402254E+00,7.253413E-01,2.469638E+02,8.398367E+00,-5.291745E+00,3.885845E+02,8.332439E+00,-1.350372E+00,3.111375E+02,8.375199E+00,-4.766435E+00,2.057854E+02,8.260493E+00,-3.678813E+00,6.907342E+02,8.348458E+00,-3.182343E+00,1.680802E+03
8.415290E+00,7.258984E-01,2.470697E+02,8.411168E+00,-5.298513E+00,3.890975E+02,8.345572E+00,-1.354353E+00,3.110286E+02,8.387176E+00,-4.770319E+00,2.060388E+02,8.274158E+00,-3.682170E+00,6.905626E+02,8.365281E+00,-3.187414E+00,1.679446E+03
8.427766E+00,7.259756E-01,2.472052E+02,8.419628E+00,-5.306805E+00,3.887244E+02,8.358472E+00,-1.357573E+00,3.109856E+02,8.400426E+00,-4.775853E+00,2.055974E+02,8.287579E+00,-3.686532E+00,6.905446E+02,8.379048E+00,-3.194523E+00,1.677970E+03
8.439524E+00,7.259049E-01,2.472454E+02,8.437780E+00,-5.311972E+00,3.883753E+02,8.370837E+00,-1.361730E+00,3.111474E+02,8.413677E+00,-4.779833E+00,2.054297E+02,8.298625E+00,-3.691648E+00,6.898765E+02,8.390388E+00,-3.198328E+00,1.676967E+03
8.449170E+00,7.248248E-01,2.471661E+02,8.452287E+00,-5.319405E+00,3.876914E+02,8.384326E+00,-1.365627E+00,3.108980E+02,8.427389E+00,-4.784345E+00,2.054751E+02,8.312216E+00,-3.696082E+00,6.899577E+02,8.400543E+00,-3.204244E+00,1.676773E+03
8.466750E+00,7.242226E-01,2.471959E+02,8.460954E+00,-5.323858E+00,3.879491E+02,8.397725E+00,-1.369408E+00,3.109435E+02,8.439214E+00,-4.788216E+00,2.054537E+02,8.324179E+00,-3.701113E+00,6.897438E+02,8.413621E+00,-3.210259E+00,1.677340E+03
8.478903E+00,7.234319E-01,2.471323E+02,8.475359E+00,-5.330559E+00,3.876044E+02,8.409431E+00,-1.372408E+00,3.109121E+02,8.451864E+00,-4.794636E+00,2.054414E+02,8.335954E+00,-3.707318E+00,6.896322E+02,8.426823E+00,-3.216621E+00,1.677239E+03
8.489190E+00,7.241048E-01,2.474597E+02,8.486830E+00,-5.337612E+00,3.874649E+02,8.423403E+00,-1.376720E+00,3.110420E+02,8.463085E+00,-4.798719E+00,2.053764E+02,8.351491E+00,-3.712428E+00,6.891498E+02,8.446614E+00,-3.223047E+00,1.674304E+03
8.500329E+00,7.243212E-01,2.469906E+02,8.502464E+00,-5.343987E+00,3.866745E+02,8.435039E+00,-1.379604E+00,3.109384E+02,8.477886E+00,-4.801826E+00,2.050944E+02,8.363184E+00,-3.717185E+00,6.886731E+02,8.455136E+00,-3.227929E+00,1.674517E+03
8.514509E+00,7.226090E-01,2.473528E+02,8.513106E+00,-5.349033E+00,3.866189E+02,8.447852E+00,-1.383740E+00,3.111974E+02,8.489320E+00,-4.805184E+00,2.049417E+02,8.378224E+00,-3.721783E+00,6.879388E+02,8.464323E+00,-3.236564E+00,1.674429E+03
8.530807E+00,7.224054E-01,2.472836E+02,8.527108E+00,-5.355213E+00,3.865637E+02,8.459988E+00,-1.389218E+00,3.109626E+02,8.503316E+00,-4.810950E+00,2.048482E+02,8.388617E+00,-3.725753E+00,6.879429E+02,8.477271E+00,-3.242734E+00,1.674647E+03
8.536283E+00,7.235755E-01,2.472046E+02,8.538493E+00,-5.360484E+00,3.866202E+02,8.472371E+00,-1.392168E+00,3.112480E+02,8.516205E+00,-4.817111E+00,2.048775E+02,8.401802E+00,-3.730051E+00,6.875259E+02,8.497517E+00,-3.246486E+00,1.673720E+03
8.554682E+00,7.228426E-01,2.475073E+02,8.553213E+00,-5.366200E+00,3.860349E+02,8.485493E+00,-1.394058E+00,3.112559E+02,8.528668E+00,-4.819924E+00,2.044740E+02,8.414558E+00,-3.734310E+00,6.872097E+02,8.513514E+00,-3.252150E+00,1.671274E+03
8.568848E+00,7.214046E-01,2.473671E+02,8.566333E+00,-5.371989E+00,3.855634E+02,8.499667E+00,-1.399201E+00,3.113575E+02,8.541880E+00,-4.823691E+00,2.044284E+02,8.428869E+00,-3.737808E+00,6.868641E+02,8.513088E+00,-3.259088E+00,1.670645E+03
8.582851E+00,7.220840E-01,2.473274E+02,8.577921E+00,-5.379008E+00,3.853264E+02,8.511385E+00,-1.402672E+00,3.109982E+02,8.553267E+00,-4.828115E+00,2.041676E+02,8.439585E+00,-3.741951E+00,6.871737E+02,8.534984E+00,-3.264390E+00,1.670209E+03
8.589943E+00,7.222811E-01,2.471787E+02,8.590336E+00,-5.384983E+00,3.852640E+02,8.524400E+00,-1.405356E+00,3.112675E+02,8.567113E+00,-4.831525E+00,2.041929E+02,8.458786E+00,-3.746127E+00,6.872548E+02,8.542821E+00,-3.269907E+00,1.670856E+03
8.607730E+00,7.216082E-01,2.474207E+02,8.602347E+00,-5.391640E+00,3.849355E+02,8.536043E+00,-1.410208E+00,3.110529E+02,8.578927E+00,-4.836911E+00,2.042869E+02,8.463945E+00,-3.751566E+00,6.872539E+02,8.558686E+00,-3.274815E+00,1.669373E+03
8.615302E+00,7.210061E-01,2.473601E+02,8.617177E+00,-5.396583E+00,3.848061E+02,8.550011E+00,-1.412494E+00,3.111694E+02,8.592984E+00,-4.840724E+00,2.041037E+02,8.478740E+00,-3.756597E+00,6.865344E+02,8.575044E+00,-3.280945E+00,1.667880E+03
8.625663E+00,7.215889E-01,2.474719E+02,8.629281E+00,-5.402526E+00,3.845718E+02,8.561234E+00,-1.416778E+00,3.111347E+02,8.605453E+00,-4.845584E+00,2.039157E+02,8.491502E+00,-3.760978E+00,6.864494E+02,8.581714E+00,-3.287345E+00,1.666990E+03
8.640135E+00,7.202925E-01,2.476509E+02,8.638996E+00,-5.409998E+00,3.840740E+02,8.573546E+00,-1.421011E+00,3.112761E+02,8.616603E+00,-4.849648E+00,2.039977E+02,8.504122E+00,-3.765682E+00,6.854716E+02,8.602625E+00,-3.294230E+00,1.667017E+03
8.658060E+00,7.187174E-01,2.476365E+02,8.654519E+00,-5.415570E+00,3.841291E+02,8.587378E+00,-1.422760E+00,3.108646E+02,8.632278E+00,-4.853312E+00,2.037831E+02,8.521625E+00,-3.770245E+00,6.859098E+02,8.614406E+00,-3.301167E+00,1.666383E+03
8.666347E+00,7.184816E-01,2.475382E+02,8.668933E+00,-5.419255E+00,3.839532E+02,8.599615E+00,-1.426638E+00,3.110670E+02,8.640697E+00,-4.857799E+00,2.037829E+02,8.536907E+00,-3.774297E+00,6.857106E+02,8.627535E+00,-3.305980E+00,1.663948E+03
8.678376E+00,7.182009E-01,2.477847E+02,8.681224E+00,-5.425437E+00,3.835863E+02,8.612886E+00,-1.430943E+00,3.108431E+02,8.658094E+00,-4.861929E+00,2.038695E+02,8.545757E+00,-3.778511E+00,6.857304E+02,8.637983E+00,-3.311695E+00,1.663692E+03
8.694125E+00,7.185395E-01,2.476824E+02,8.692155E+00,-5.432089E+00,3.834913E+02,8.626352E+00,-1.434252E+00,3.111108E+02,8.671229E+00,-4.867064E+00,2.036677E+02,8.551772E+00,-3.784220E+00,6.853268E+02,8.648649E+00,-3.316869E+00,1.663189E+03
8.702672E+00,7.195081E-01,2.479520E+02,8.707194E+00,-5.437315E+00,3.828944E+02,8.638365E+00,-1.438402E+00,3.107792E+02,8.683091E+00,-4.869220E+00,2.034638E+02,8.573662E+00,-3.788607E+00,6.850650E+02,8.666890E+00,-3.321352E+00,1.661711E+03
8.720109E+00,7.182073E-01,2.477307E+02,8.717630E+00,-5.443786E+00,3.828870E+02,8.650410E+00,-1.443428E+00,3.109600E+02,8.696349E+00,-4.873709E+00,2.033095E+02,8.581526E+00,-3.791399E+00,6.843506E+02,8.679576E+00,-3.326436E+00,1.661575E+03
8.734554E+00,7.179459E-01,2.479524E+02,8.733690E+00,-5.450457E+00,3.823866E+02,8.664321E+00,-1.446312E+00,3.110990E+02,8.707587E+00,-4.879338E+00,2.032893E+02,8.592742E+00,-3.794511E+00,6.836949E+02,8.694099E+00,-3.333151E+00,1.661233E+03
8.745910E+00,7.164480E-01,2.480078E+02,8.742971E+00,-5.455476E+00,3.828201E+02,8.676850E+00,-1.449042E+00,3.113527E+02,8.719578E+00,-4.882317E+00,2.031791E+02,8.605093E+00,-3.800368E+00,6.837805E+02,8.707881E+00,-3.337401E+00,1.659046E+03
8.760596E+00,7.159251E-01,2.481423E+02,8.758270E+00,-5.462689E+00,3.826377E+02,8.690280E+00,-1.452965E+00,3.110543E+02,8.731753E+00,-4.887048E+00,2.028753E+02,8.618623E+00,-3.804459E+00,6.839404E+02,8.716525E+00,-3.343732E+00,1.659975E+03
8.769907E+00,7.164866E-01,2.481729E+02,8.771127E+00,-5.467400E+00,3.821437E+02,8.702229E+00,-1.455468E+00,3.111503E+02,8.744681E+00,-4.890445E+00,2.030774E+02,8.631151E+00,-3.810213E+00,6.836597E+02,8.727031E+00,-3.350411E+00,1.659673E+03
8.782981E+00,7.158137E-01,2.483342E+02,8.781108E+00,-5.472865E+00,3.818451E+02,8.715017E+00,-1.460314E+00,3.105840E+02,8.756626E+00,-4.894341E+00,2.028844E+02,8.643576E+00,-3.812725E+00,6.831903E+02,8.739024E+00,-3.355486E+00,1.659084E+03
8.796094E+00,7.156101E-01,2.482398E+02,8.797445E+00,-5.478994E+00,3.816117E+02,8.728686E+00,-1.461534E+00,3.111089E+02,8.770061E+00,-4.897089E+00,2.027461E+02,8.656492E+00,-3.817527E+00,6.827071E+02,8.763688E+00,-3.362547E+00,1.656158E+03
