CD1_Ed_prc,CD1_Gnorm_fe_fp_MPa,CD2_Ed_prc,CD2_Gnorm_fe_fp_MPa,CD3_Ed_prc,CD3_Gnorm_fe_fp_MPa,CD4_Ed_prc,CD4_Gnorm_fe_fp_MPa,CD5_Ed_prc,CD5_Gnorm_fe_fp_MPa,CD6_Ed_prc,CD6_Gnorm_fe_fp_MPa,CU1_Ed_prc,CU1_Gnorm_fe_fp_MPa,CU2_Ed_prc,CU2_Gnorm_fe_fp_MPa,CU3_Ed_prc,CU3_Gnorm_fe_fp_MPa,CU4_Ed_prc,CU4_Gnorm_fe_fp_MPa,CU5_Ed_prc,CU5_Gnorm_fe_fp_MPa,CU6_Ed_prc,CU6_Gnorm_fe_fp_MPa,CU7_Ed_prc,CU7_Gnorm_fe_fp_MPa
5.996718E+00,2.524151E-01,7.517933E+00,8.216421E-02,6.337964E+00,2.509397E-01,7.545364E+00,5.753471E-02,6.873896E+00,1.852804E-01,6.542184E+00,4.505269E-01,6.471961E+00,-6.925172E-03,6.447946E+00,7.581335E-01,6.434643E+00,-9.916571E-02,6.142294E+00,1.107031E+00,6.455792E+00,-9.486252E-02,6.810508E+00,2.709632E-01,6.494859E+00,1.483313E+00
6.018351E+00,2.868165E-01,7.546124E+00,1.275775E-01,6.361752E+00,2.630054E-01,7.572071E+00,7.138711E-02,6.900490E+00,2.074517E-01,6.568394E+00,4.363405E-01,6.494490E+00,5.681818E-02,6.468816E+00,7.456647E-01,6.458305E+00,-1.947809E-02,6.162384E+00,1.166588E+00,6.477735E+00,-2.443441E-02,6.826863E+00,1.240822E-01,6.519923E+00,1.379780E+00
6.040042E+00,2.068308E-01,7.574540E+00,2.081419E-01,6.385586E+00,2.417556E-01,7.600501E+00,6.044946E-02,6.925079E+00,1.761961E-01,6.594946E+00,4.330866E-01,6.516823E+00,5.220461E-02,6.490860E+00,7.477577E-01,6.481167E+00,-1.350599E-01,6.181584E+00,9.398803E-01,6.499112E+00,-8.756346E-02,6.843888E+00,2.257425E-01,6.545707E+00,1.448642E+00
6.062065E+00,2.863349E-01,7.603264E+00,1.333187E-01,6.409971E+00,2.436152E-01,7.628132E+00,6.279517E-02,6.951687E+00,1.827045E-01,6.621544E+00,4.592426E-01,6.539395E+00,-5.358841E-02,6.512888E+00,7.653682E-01,6.503876E+00,-1.167980E-01,6.203993E+00,9.879011E-01,6.520851E+00,2.213563E-02,6.859786E+00,2.061218E-01,6.570620E+00,1.477995E+00
6.083855E+00,2.455847E-01,7.631412E+00,9.730032E-02,6.434094E+00,2.538086E-01,7.655445E+00,3.000506E-02,6.978276E+00,1.766123E-01,6.648290E+00,4.062549E-01,6.561360E+00,-3.111094E-02,6.534206E+00,7.569157E-01,6.526117E+00,-1.020954E-01,6.223583E+00,9.544079E-01,6.542491E+00,-9.917997E-02,6.875064E+00,3.194001E-01,6.596008E+00,1.431998E+00
6.105968E+00,2.751625E-01,7.659720E+00,9.099528E-02,6.457744E+00,2.450218E-01,7.683292E+00,7.297090E-02,7.005130E+00,1.724341E-01,6.674662E+00,4.038074E-01,6.583929E+00,2.957543E-02,6.556335E+00,7.462823E-01,6.549384E+00,-1.119806E-01,6.245153E+00,1.077074E+00,6.563747E+00,-6.651875E-02,6.890273E+00,6.912866E-02,6.620745E+00,1.355523E+00
6.128117E+00,2.351001E-01,7.688354E+00,9.398847E-02,6.482005E+00,2.633346E-01,7.711699E+00,3.320152E-02,7.032135E+00,1.873292E-01,6.701578E+00,3.850032E-01,6.606992E+00,-5.994938E-02,6.578253E+00,7.517375E-01,6.572617E+00,-9.966990E-02,6.263938E+00,1.024894E+00,6.586575E+00,-3.815697E-02,6.904798E+00,2.317387E-01,6.646738E+00,1.446899E+00
6.150080E+00,2.196319E-01,7.716468E+00,9.516572E-02,6.506033E+00,2.596306E-01,7.740097E+00,8.822792E-02,7.059174E+00,1.683617E-01,6.727818E+00,4.277591E-01,6.630512E+00,-3.604202E-02,6.600139E+00,7.535405E-01,6.596407E+00,-1.196011E-01,6.282873E+00,1.012957E+00,6.609376E+00,-2.355255E-02,6.920157E+00,2.483602E-01,6.671885E+00,1.467516E+00
6.172732E+00,2.018059E-01,7.745193E+00,7.931723E-02,6.529909E+00,2.544449E-01,7.768617E+00,3.624652E-02,7.086210E+00,1.681309E-01,6.754248E+00,4.105916E-01,6.651705E+00,-2.939639E-02,6.621790E+00,7.308545E-01,6.620638E+00,-1.503816E-01,6.301986E+00,9.850664E-01,6.631845E+00,7.857011E-02,6.933313E+00,1.544743E-01,6.696733E+00,1.427849E+00
6.194386E+00,2.555089E-01,7.773672E+00,7.275105E-02,6.554135E+00,2.456479E-01,7.796600E+00,8.654425E-02,7.113536E+00,1.411296E-01,6.780818E+00,3.971488E-01,6.673027E+00,-2.229918E-02,6.644130E+00,7.551781E-01,6.644388E+00,-1.140687E-01,6.321790E+00,9.605776E-01,6.654624E+00,-2.322986E-01,6.948605E+00,6.035504E-02,6.723351E+00,1.452895E+00
6.216095E+00,2.274334E-01,7.802091E+00,7.874665E-02,6.578279E+00,2.388500E-01,7.825050E+00,4.321869E-02,7.140644E+00,1.328348E-01,6.807142E+00,3.692491E-01,6.694537E+00,-6.532464E-02,6.665624E+00,7.526050E-01,6.667724E+00,-1.129585E-01,6.342019E+00,9.812492E-01,6.677052E+00,3.688381E-02,6.962389E+00,2.529764E-01,6.748972E+00,1.413568E+00
6.237770E+00,2.201983E-01,7.830036E+00,7.968897E-02,6.602644E+00,2.207257E-01,7.853474E+00,5.792296E-02,7.167824E+00,1.240061E-01,6.833624E+00,3.603331E-01,6.715506E+00,-1.183785E-01,6.687895E+00,7.235354E-01,6.689606E+00,-1.233412E-01,6.362125E+00,9.057893E-01,6.699363E+00,-2.892897E-02,6.976541E+00,1.657858E-01,6.774276E+00,1.439256E+00
6.259986E+00,2.260291E-01,7.858256E+00,5.213149E-02,6.626389E+00,2.483754E-01,7.880681E+00,4.209313E-02,7.196709E+00,1.515801E-01,6.860256E+00,3.959274E-01,6.738309E+00,-1.271966E-01,6.709735E+00,7.069255E-01,6.713572E+00,-6.320860E-02,6.382843E+00,9.284810E-01,6.723163E+00,4.797761E-02,6.988741E+00,2.900687E-01,6.801176E+00,1.371954E+00
6.281860E+00,2.255034E-01,7.886691E+00,6.238868E-02,6.649704E+00,2.351997E-01,7.908629E+00,2.591823E-02,7.223509E+00,1.437022E-01,6.886784E+00,3.791576E-01,6.761188E+00,-2.144156E-02,6.731441E+00,7.452529E-01,6.737963E+00,-4.695727E-02,6.402733E+00,9.079404E-01,6.746397E+00,-6.626041E-02,7.001212E+00,7.813051E-02,6.829445E+00,1.392500E+00
6.303554E+00,2.090308E-01,7.915142E+00,6.095527E-02,6.673381E+00,2.366376E-01,7.936944E+00,4.677303E-02,7.250463E+00,1.408028E-01,6.913023E+00,3.709414E-01,6.782988E+00,-6.718478E-02,6.753238E+00,7.419730E-01,6.762506E+00,-7.095099E-02,6.424047E+00,9.481973E-01,6.769680E+00,-1.065035E-02,7.013258E+00,2.707533E-01,6.856603E+00,1.497525E+00
6.325483E+00,2.206934E-01,7.943257E+00,5.764381E-02,6.697371E+00,2.314810E-01,7.964982E+00,3.345585E-02,7.276759E+00,1.321559E-01,6.939655E+00,3.481917E-01,6.803676E+00,-6.741915E-02,6.774687E+00,7.612356E-01,6.786525E+00,-7.809600E-02,6.443556E+00,8.823004E-01,6.793980E+00,1.461578E-02,7.025201E+00,5.973782E-01,6.882698E+00,1.536538E+00
6.346699E+00,1.856223E-01,7.971429E+00,4.239858E-02,6.720657E+00,2.269177E-01,7.992708E+00,4.410477E-02,7.303593E+00,1.253161E-01,6.966089E+00,4.208090E-01,6.824431E+00,-2.404196E-02,6.796485E+00,7.482673E-01,6.810803E+00,-1.213397E-01,6.463046E+00,8.746542E-01,6.816536E+00,1.120750E-01,7.035516E+00,4.630326E-01,6.906818E+00,1.447454E+00
6.368379E+00,1.973095E-01,8.000288E+00,6.384896E-02,6.744138E+00,2.424692E-01,8.020236E+00,1.337602E-02,7.329999E+00,1.288871E-01,6.992138E+00,3.629030E-01,6.845811E+00,-6.603678E-02,6.818330E+00,7.641013E-01,6.834492E+00,-6.258033E-02,6.482788E+00,8.690453E-01,6.839749E+00,3.199632E-02,7.045791E+00,3.836692E-01,6.932525E+00,1.418649E+00
6.389182E+00,2.071151E-01,8.028462E+00,4.504936E-02,6.767705E+00,2.369648E-01,8.047361E+00,2.440557E-02,7.356741E+00,1.268173E-01,7.018195E+00,3.649355E-01,6.868851E+00,-7.050391E-02,6.840393E+00,7.759135E-01,6.857545E+00,-1.241222E-02,6.503685E+00,1.022399E+00,6.864028E+00,-3.982485E-02,7.057819E+00,2.159671E-01,6.958573E+00,1.572686E+00
6.411735E+00,1.507410E-01,8.056933E+00,4.634593E-02,6.791151E+00,2.161522E-01,8.074505E+00,-2.655065E-02,7.383629E+00,1.223117E-01,7.044519E+00,3.608566E-01,6.892254E+00,1.393344E-03,6.862052E+00,7.065405E-01,6.881661E+00,-4.793475E-02,6.522088E+00,9.139374E-01,6.887744E+00,4.829290E-02,7.070086E+00,5.771093E-01,6.982655E+00,1.486393E+00
6.433283E+00,1.943210E-01,8.084726E+00,4.820097E-02,6.815068E+00,2.364693E-01,8.102160E+00,1.389580E-02,7.410322E+00,1.474912E-01,7.071722E+00,3.478913E-01,6.915275E+00,-1.417966E-02,6.884304E+00,7.792358E-01,6.905993E+00,-7.343024E-02,6.541510E+00,7.896695E-01,6.911544E+00,-7.425006E-02,7.078993E+00,3.362795E-01,7.006170E+00,1.514395E+00
6.455086E+00,1.645725E-01,8.112969E+00,3.579986E-02,6.838469E+00,2.486345E-01,8.130146E+00,1.900975E-02,7.436529E+00,1.331120E-01,7.098367E+00,3.738054E-01,6.937687E+00,-4.325931E-02,6.906001E+00,7.707010E-01,6.931748E+00,-6.811729E-02,6.562280E+00,8.232027E-01,6.935124E+00,3.578116E-02,7.087836E+00,3.473400E-01,7.030192E+00,1.738065E+00
6.477054E+00,2.124760E-01,8.141096E+00,4.339579E-02,6.862282E+00,2.258434E-01,8.157754E+00,4.375395E-03,7.463866E+00,1.276257E-01,7.124892E+00,3.567788E-01,6.959012E+00,-1.680232E-02,6.927670E+00,7.651197E-01,6.954654E+00,-4.351073E-02,6.583058E+00,8.537951E-01,6.957221E+00,-5.555232E-02,7.098524E+00,1.419718E-01,7.051825E+00,1.623992E+00
6.498836E+00,1.708990E-01,8.169321E+00,3.060133E-02,6.886601E+00,2.271489E-01,8.185894E+00,7.109306E-03,7.490483E+00,1.227901E-01,7.151215E+00,3.220867E-01,6.979314E+00,-1.167932E-02,6.949587E+00,7.455085E-01,6.977581E+00,-7.117299E-02,6.603122E+00,9.461542E-01,6.981523E+00,3.971891E-02,7.108828E+00,7.197173E-01,7.074010E+00,1.759080E+00
6.520894E+00,2.332821E-01,8.197592E+00,3.933860E-02,6.910637E+00,2.255486E-01,8.213805E+00,3.918688E-03,7.517035E+00,1.298593E-01,7.177818E+00,3.656060E-01,7.002009E+00,-4.368672E-02,6.972042E+00,7.836304E-01,7.000675E+00,-4.170922E-02,6.621589E+00,8.853518E-01,7.005275E+00,-6.942399E-03,7.119030E+00,3.148440E-01,7.094559E+00,1.740595E+00
6.542202E+00,1.726243E-01,8.225842E+00,5.308597E-02,6.935055E+00,2.121902E-01,8.241511E+00,5.656868E-03,7.543891E+00,1.135001E-01,7.203787E+00,3.142954E-01,7.025063E+00,8.259440E-02,6.994369E+00,7.793785E-01,7.023518E+00,-2.443423E-02,6.641653E+00,8.169581E-01,7.029047E+00,-1.272734E-02,7.130528E+00,4.957144E-01,7.115674E+00,1.834438E+00
6.564237E+00,2.467627E-01,8.254019E+00,5.898694E-02,6.959512E+00,2.351304E-01,8.269023E+00,3.045436E-02,7.570285E+00,1.166802E-01,7.229977E+00,2.745772E-01,7.047263E+00,8.705916E-03,7.016237E+00,8.554762E-01,7.045898E+00,5.645104E-03,6.663069E+00,8.698095E-01,7.052240E+00,-1.102917E-01,7.141899E+00,4.061169E-01,7.137191E+00,1.908725E+00
6.586463E+00,2.073037E-01,8.281640E+00,3.412288E-02,6.983816E+00,1.950561E-01,8.297048E+00,7.183069E-04,7.597137E+00,1.345926E-01,7.256771E+00,3.529805E-01,7.068712E+00,9.093205E-02,7.037916E+00,7.783884E-01,7.068184E+00,-7.507407E-02,6.683369E+00,8.239997E-01,7.074747E+00,-1.620053E-01,7.153248E+00,5.751798E-01,7.158210E+00,1.890810E+00
6.608627E+00,2.353885E-01,8.309969E+00,4.054342E-02,7.007583E+00,2.219176E-01,8.325241E+00,2.276745E-02,7.622687E+00,1.183445E-01,7.283323E+00,3.241879E-01,7.090760E+00,4.544246E-02,7.059967E+00,8.213896E-01,7.091023E+00,-7.314879E-02,6.703313E+00,7.685607E-01,7.097438E+00,6.769216E-03,7.165371E+00,7.807038E-01,7.178347E+00,1.844470E+00
6.631248E+00,2.271984E-01,8.337998E+00,3.700582E-02,7.031088E+00,2.346696E-01,8.352867E+00,2.763594E-02,7.648745E+00,1.263861E-01,7.309813E+00,2.912365E-01,7.111877E+00,7.078461E-02,7.081579E+00,8.185812E-01,7.113404E+00,-7.759690E-02,6.724729E+00,8.510992E-01,7.120122E+00,-7.838242E-02,7.175159E+00,2.583296E-01,7.198829E+00,1.845609E+00
6.652681E+00,2.544153E-01,8.366611E+00,3.341344E-02,7.054438E+00,2.149545E-01,8.380294E+00,1.110118E-02,7.674366E+00,1.114248E-01,7.336006E+00,3.032313E-01,7.133671E+00,7.720348E-02,7.103274E+00,7.820148E-01,7.135529E+00,1.406356E-02,6.744933E+00,8.857826E-01,7.142284E+00,-5.470410E-02,7.187090E+00,1.805953E-01,7.219596E+00,1.904782E+00
6.673808E+00,1.847918E-01,8.395018E+00,3.918235E-02,7.078966E+00,2.208750E-01,8.408145E+00,-6.609565E-04,7.702338E+00,1.214231E-01,7.362474E+00,3.365727E-01,7.155460E+00,2.981747E-02,7.125248E+00,8.236752E-01,7.157116E+00,-7.942200E-02,6.763761E+00,9.146254E-01,7.164660E+00,-1.187259E-01,7.198661E+00,8.655111E-01,7.239630E+00,1.791046E+00
6.696829E+00,2.177423E-01,8.423407E+00,4.575338E-02,7.103602E+00,2.358709E-01,8.436428E+00,3.896459E-02,7.728739E+00,1.213661E-01,7.388632E+00,3.389522E-01,7.176712E+00,7.656998E-02,7.147561E+00,8.130958E-01,7.179232E+00,-4.303519E-02,6.781491E+00,8.529127E-01,7.187933E+00,5.260081E-02,7.208461E+00,6.365049E-01,7.260137E+00,2.132955E+00
6.719517E+00,2.244012E-01,8.451558E+00,3.375272E-02,7.127370E+00,2.203246E-01,8.463700E+00,4.320880E-02,7.755501E+00,1.200675E-01,7.414669E+00,3.488155E-01,7.199288E+00,2.357962E-02,7.169647E+00,8.539885E-01,7.200810E+00,-4.469519E-02,6.800893E+00,7.580542E-01,7.208925E+00,-1.226495E-01,7.218829E+00,2.845563E-01,7.278952E+00,1.943522E+00
6.740156E+00,1.999792E-01,8.479944E+00,3.677864E-02,7.150688E+00,2.306635E-01,8.491195E+00,4.188223E-02,7.782256E+00,1.071347E-01,7.440702E+00,2.742072E-01,7.221506E+00,5.789593E-02,7.191045E+00,8.231472E-01,7.222279E+00,-4.050254E-02,6.822245E+00,7.196294E-01,7.230616E+00,-9.881966E-02,7.230129E+00,6.261653E-01,7.298707E+00,1.919709E+00
6.761495E+00,2.531405E-01,8.508328E+00,1.850081E-02,7.174853E+00,2.659090E-01,8.519057E+00,1.100654E-02,7.809381E+00,1.444732E-01,7.467456E+00,3.034636E-01,7.244109E+00,-7.202369E-02,7.212655E+00,7.824460E-01,7.243468E+00,-6.528511E-02,6.842827E+00,8.016448E-01,7.251818E+00,-1.903942E-01,7.239053E+00,3.517898E-01,7.318175E+00,1.887057E+00
6.783249E+00,1.904769E-01,8.536559E+00,3.331562E-02,7.197505E+00,2.257309E-01,8.546712E+00,-5.707416E-03,7.835885E+00,1.036347E-01,7.493711E+00,3.481040E-01,7.267031E+00,2.068652E-02,7.234773E+00,8.028823E-01,7.265209E+00,-3.369173E-02,6.861606E+00,6.785155E-01,7.273331E+00,-5.749880E-03,7.249366E+00,4.874629E-01,7.338063E+00,2.015488E+00
6.805135E+00,2.291986E-01,8.564740E+00,1.403674E-02,7.221788E+00,2.514843E-01,8.573961E+00,2.565009E-02,7.862890E+00,1.053035E-01,7.519552E+00,2.755800E-01,7.289803E+00,-2.358073E-02,7.257068E+00,8.297460E-01,7.286771E+00,1.436921E-02,6.883752E+00,8.302402E-01,7.295390E+00,7.304752E-03,7.258922E+00,5.303062E-01,7.356981E+00,1.799956E+00
6.827347E+00,2.060591E-01,8.592790E+00,2.202897E-02,7.245209E+00,2.111889E-01,8.601608E+00,-1.003707E-02,7.890764E+00,1.052637E-01,7.546506E+00,3.142524E-01,7.310854E+00,2.012505E-02,7.277978E+00,7.840870E-01,7.308123E+00,-1.413078E-02,6.903648E+00,7.982398E-01,7.316585E+00,-9.240820E-02,7.267705E+00,3.681904E-01,7.377746E+00,1.805400E+00
6.847582E+00,2.333071E-01,8.621180E+00,2.391256E-02,7.269533E+00,2.140156E-01,8.629934E+00,-2.130286E-03,7.917871E+00,1.176748E-01,7.572878E+00,2.858515E-01,7.333116E+00,-1.175200E-01,7.300240E+00,7.955710E-01,7.329182E+00,-2.264780E-02,6.923574E+00,7.859534E-01,7.337859E+00,2.012269E-02,7.277784E+00,8.100702E-01,7.398003E+00,2.128834E+00
6.869712E+00,1.840529E-01,8.649576E+00,2.662725E-02,7.293773E+00,2.187622E-01,8.657941E+00,1.886323E-02,7.944766E+00,1.192194E-01,7.599718E+00,2.766302E-01,7.354568E+00,-5.239955E-02,7.321983E+00,8.651190E-01,7.350767E+00,-5.688572E-02,6.943446E+00,7.827911E-01,7.359801E+00,7.286628E-02,7.286446E+00,7.976623E-01,7.416472E+00,1.993382E+00
6.891832E+00,2.868521E-01,8.678086E+00,1.749250E-02,7.317780E+00,2.169550E-01,8.685825E+00,1.575910E-02,7.970475E+00,1.053148E-01,7.625203E+00,2.648847E-01,7.376645E+00,-7.636059E-03,7.343537E+00,8.168622E-01,7.372412E+00,-1.175068E-02,6.963103E+00,7.990834E-01,7.381904E+00,8.533280E-02,7.295853E+00,4.569429E-01,7.435777E+00,2.118993E+00
6.912423E+00,1.939995E-01,8.706384E+00,9.094847E-03,7.341422E+00,2.252992E-01,8.713057E+00,-1.980328E-02,7.996939E+00,9.004975E-02,7.652833E+00,2.421232E-01,7.399128E+00,-7.898875E-02,7.364690E+00,8.167465E-01,7.394019E+00,-9.820695E-02,6.983346E+00,8.336992E-01,7.403815E+00,-6.407913E-02,7.306710E+00,3.548851E-01,7.453885E+00,1.841310E+00
6.933454E+00,2.467557E-01,8.734631E+00,5.023055E-03,7.364782E+00,2.280665E-01,8.740343E+00,-1.997938E-02,8.023890E+00,8.819650E-02,7.679927E+00,2.454045E-01,7.421365E+00,1.938540E-03,7.386396E+00,8.027715E-01,7.415637E+00,-4.250034E-02,7.003327E+00,8.445678E-01,7.425055E+00,1.064416E-01,7.317213E+00,3.583154E-01,7.473683E+00,1.942187E+00
6.956488E+00,1.948552E-01,8.762960E+00,1.726849E-02,7.389243E+00,2.233649E-01,8.768733E+00,-2.884235E-02,8.050247E+00,9.209516E-02,7.706877E+00,2.345037E-01,7.441926E+00,3.741599E-02,7.408121E+00,8.014756E-01,7.437304E+00,-1.792962E-02,7.022148E+00,8.197718E-01,7.446035E+00,-1.774383E-03,7.328546E+00,2.440487E-01,7.493020E+00,2.062763E+00
6.978768E+00,2.012567E-01,8.791324E+00,1.306036E-02,7.413170E+00,1.903705E-01,8.796737E+00,-7.715810E-03,8.075991E+00,8.276885E-02,7.733315E+00,2.905956E-01,7.463237E+00,6.073689E-02,7.429818E+00,8.336555E-01,7.458441E+00,-2.458619E-02,7.042031E+00,7.486978E-01,7.467562E+00,1.273780E-01,7.339811E+00,7.157436E-01,7.512160E+00,1.998446E+00
7.000853E+00,1.889344E-01,8.819817E+00,-1.986603E-03,7.438069E+00,1.879349E-01,8.825866E+00,3.989867E-03,8.102397E+00,1.121665E-01,7.760532E+00,2.319369E-01,7.485165E+00,-3.892693E-02,7.451151E+00,7.687409E-01,7.479716E+00,-3.277762E-02,7.062561E+00,9.142671E-01,7.487786E+00,-1.089143E-01,7.349047E+00,3.719723E-01,7.531214E+00,1.874565E+00
7.022236E+00,1.689325E-01,8.848296E+00,9.604282E-03,7.461622E+00,2.014316E-01,8.852920E+00,-3.945116E-02,8.128445E+00,9.321999E-02,7.788279E+00,2.710224E-01,7.507396E+00,4.176932E-02,7.473451E+00,8.179669E-01,7.501115E+00,-3.851784E-02,7.080543E+00,8.139800E-01,7.509048E+00,9.286702E-02,7.358357E+00,4.492370E-01,7.550711E+00,2.152122E+00
7.043699E+00,1.743756E-01,8.876819E+00,1.945657E-03,7.486375E+00,2.014321E-01,8.879999E+00,3.730835E-03,8.155332E+00,8.533307E-02,7.815320E+00,2.305469E-01,7.529029E+00,9.447003E-02,7.495285E+00,8.173997E-01,7.522549E+00,-1.741860E-02,7.099671E+00,8.270288E-01,7.530017E+00,-3.256927E-02,7.367687E+00,4.161675E-01,7.568087E+00,2.280234E+00
7.066311E+00,1.513718E-01,8.905054E+00,1.014008E-02,7.510409E+00,2.135885E-01,8.907848E+00,9.296911E-04,8.182445E+00,7.190452E-02,7.843220E+00,2.399080E-01,7.551361E+00,-2.583415E-02,7.517973E+00,7.908719E-01,7.544002E+00,-8.425218E-03,7.118321E+00,7.442960E-01,7.551242E+00,9.419373E-03,7.375905E+00,4.583448E-01,7.585438E+00,2.165291E+00
7.089187E+00,1.821998E-01,8.933453E+00,-8.556980E-03,7.533785E+00,2.180435E-01,8.934723E+00,-9.278187E-03,8.208912E+00,6.472643E-02,7.869759E+00,2.565523E-01,7.573069E+00,1.399950E-02,7.541195E+00,8.623164E-01,7.564893E+00,-2.114623E-02,7.137536E+00,7.418015E-01,7.572837E+00,-5.608230E-02,7.386293E+00,6.102072E-01,7.603433E+00,2.100919E+00
7.111530E+00,1.507579E-01,8.961714E+00,1.398301E-02,7.556852E+00,1.880622E-01,8.961999E+00,-1.736053E-02,8.235888E+00,5.186727E-02,7.897413E+00,2.695025E-01,7.595693E+00,1.110752E-01,7.562060E+00,7.703598E-01,7.586727E+00,3.820521E-03,7.157996E+00,6.825504E-01,7.593521E+00,-1.237771E-01,7.395849E+00,4.403127E-01,7.622136E+00,1.883482E+00
7.133654E+00,2.000911E-01,8.989996E+00,4.099059E-03,7.580361E+00,1.735998E-01,8.989937E+00,-1.846852E-03,8.262538E+00,6.440799E-02,7.921987E+00,2.686066E-01,7.616906E+00,8.160514E-02,7.585434E+00,9.154925E-01,7.607407E+00,1.352671E-02,7.178927E+00,6.720664E-01,7.614752E+00,-4.818674E-02,7.404157E+00,6.113652E-01,7.641983E+00,2.160269E+00
7.155491E+00,1.449312E-01,9.018239E+00,1.718959E-02,7.604764E+00,1.783166E-01,9.018069E+00,-1.318167E-02,8.288419E+00,6.833730E-02,7.947686E+00,2.619911E-01,7.638986E+00,-5.727547E-02,7.605810E+00,8.666731E-01,7.629261E+00,-5.168128E-03,7.200021E+00,7.208748E-01,7.636317E+00,-1.376277E-01,7.413450E+00,8.266869E-01,7.660196E+00,2.068455E+00
7.177563E+00,2.019184E-01,9.046427E+00,-1.696893E-02,7.628818E+00,1.598317E-01,9.045100E+00,-1.147094E-02,8.314933E+00,5.902581E-02,7.973775E+00,2.454056E-01,7.661972E+00,5.180398E-03,7.626524E+00,8.770918E-01,7.651076E+00,-3.359634E-02,7.220000E+00,6.422466E-01,7.658242E+00,4.626118E-02,7.421359E+00,7.481453E-01,7.679028E+00,2.134299E+00
7.199680E+00,1.808256E-01,9.074763E+00,1.177039E-02,7.652610E+00,2.018600E-01,9.072393E+00,-1.425962E-02,8.342756E+00,6.210047E-02,8.000199E+00,2.417683E-01,7.684413E+00,-7.217373E-02,7.648257E+00,8.146405E-01,7.673122E+00,-5.889966E-03,7.240231E+00,6.507158E-01,7.679887E+00,-1.393251E-01,7.429775E+00,3.405942E-01,7.697194E+00,2.282298E+00
7.221295E+00,2.028647E-01,9.103057E+00,-3.460927E-03,7.676547E+00,2.028305E-01,9.098785E+00,-2.482704E-02,8.369323E+00,5.038043E-02,8.026912E+00,2.642907E-01,7.706973E+00,1.190228E-02,7.669963E+00,9.049534E-01,7.695321E+00,-4.501222E-02,7.261298E+00,5.866339E-01,7.702606E+00,1.558896E-02,7.439430E+00,5.616284E-01,7.714272E+00,2.071450E+00
7.243285E+00,2.090095E-01,9.131578E+00,2.192295E-02,7.700190E+00,1.861517E-01,9.127076E+00,-4.897692E-03,8.395929E+00,4.988452E-02,8.053962E+00,2.820264E-01,7.728448E+00,-1.534694E-01,7.691108E+00,8.336481E-01,7.717117E+00,-2.383628E-02,7.282681E+00,5.962262E-01,7.723687E+00,-1.477216E-01,7.448875E+00,4.307450E-01,7.733663E+00,2.184700E+00
7.265139E+00,2.498042E-01,9.159591E+00,-3.409603E-03,7.724074E+00,2.053524E-01,9.155149E+00,-1.643943E-02,8.422085E+00,4.242747E-02,8.078703E+00,2.363668E-01,7.750979E+00,-1.764009E-01,7.713274E+00,9.319880E-01,7.739161E+00,-3.716401E-02,7.305130E+00,5.516176E-01,7.745708E+00,7.226632E-02,7.459374E+00,6.143469E-01,7.751921E+00,1.918933E+00
7.286445E+00,2.031630E-01,9.188079E+00,1.177721E-02,7.748111E+00,1.793962E-01,9.182527E+00,-3.791368E-02,8.448019E+00,6.204010E-02,8.105093E+00,2.159066E-01,7.772617E+00,-1.056969E-02,7.733826E+00,9.188185E-01,7.759591E+00,8.660236E-04,7.328048E+00,4.903576E-01,7.766802E+00,-1.819667E-02,7.469240E+00,2.350446E-01,7.770996E+00,1.960125E+00
7.307961E+00,2.236954E-01,9.216359E+00,1.172435E-03,7.772478E+00,1.727519E-01,9.211034E+00,-3.158969E-02,8.475184E+00,5.921095E-02,8.131632E+00,2.606560E-01,7.795471E+00,4.546129E-02,7.753651E+00,8.445630E-01,7.779694E+00,1.250025E-02,7.351868E+00,4.826034E-01,7.787961E+00,4.113133E-03,7.477637E+00,3.507740E-01,7.790354E+00,2.082656E+00
7.329522E+00,1.912270E-01,9.244921E+00,7.794413E-03,7.796797E+00,1.857221E-01,9.238787E+00,-1.742644E-02,8.501762E+00,7.235171E-02,8.157639E+00,2.639897E-01,7.817416E+00,-2.778735E-02,7.776146E+00,9.024235E-01,7.801335E+00,-2.074474E-02,7.375237E+00,5.331342E-01,7.810231E+00,-2.088425E-02,7.491411E+00,5.222188E-01,7.809405E+00,2.110979E+00
7.351211E+00,1.954467E-01,9.273191E+00,-7.207349E-03,7.821219E+00,2.043501E-01,9.266352E+00,-3.304021E-02,8.528564E+00,7.897651E-02,8.183715E+00,2.584339E-01,7.840167E+00,4.113132E-04,7.796272E+00,7.888108E-01,7.823930E+00,1.939171E-02,7.399136E+00,5.221268E-01,7.831452E+00,7.134701E-02,7.503367E+00,3.751976E-01,7.828210E+00,1.996323E+00
7.373043E+00,2.037719E-01,9.301572E+00,7.524866E-03,7.845217E+00,1.641633E-01,9.294756E+00,-2.296397E-03,8.555702E+00,5.716126E-02,8.210653E+00,2.051748E-01,7.861889E+00,5.216722E-04,7.819969E+00,7.839196E-01,7.845093E+00,-1.726171E-02,7.423164E+00,4.752836E-01,7.853283E+00,7.809124E-02,7.515803E+00,2.439168E-01,7.847352E+00,1.874811E+00
